date,hurricanes_win,hornets_win,panthers_win,total_wins,winning_teams,winning_leagues
2010-04-06,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2010-04-07,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-04-08,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-04-09,0.0,0.0,0.0,0.0,[],[]
2010-04-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-04-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-04-14,0.0,0.0,0.0,0.0,[],[]
2010-04-18,0.0,0.0,0.0,0.0,[],[]
2010-04-21,0.0,0.0,0.0,0.0,[],[]
2010-04-24,0.0,0.0,0.0,0.0,[],[]
2010-04-26,0.0,0.0,0.0,0.0,[],[]
2010-09-12,0.0,0.0,0.0,0.0,[],[]
2010-09-19,0.0,0.0,0.0,0.0,[],[]
2010-09-21,0.0,0.0,0.0,0.0,[],[]
2010-09-23,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-09-24,0.0,0.0,0.0,0.0,[],[]
2010-09-25,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-09-26,0.0,0.0,0.0,0.0,[],[]
2010-10-01,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-10-03,0.0,0.0,0.0,0.0,[],[]
2010-10-04,0.0,0.0,0.0,0.0,[],[]
2010-10-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-10-08,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-10-10,0.0,0.0,0.0,0.0,[],[]
2010-10-14,0.0,0.0,0.0,0.0,[],[]
2010-10-17,0.0,0.0,0.0,0.0,[],[]
2010-10-19,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-10-20,0.0,0.0,0.0,0.0,[],[]
2010-10-23,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-10-24,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2010-10-27,0.0,0.0,0.0,0.0,[],[]
2010-10-29,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-10-30,0.0,0.0,0.0,0.0,[],[]
2010-10-31,0.0,0.0,0.0,0.0,[],[]
2010-11-01,0.0,0.0,0.0,0.0,[],[]
2010-11-03,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2010-11-05,0.0,0.0,0.0,0.0,[],[]
2010-11-06,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-11-07,0.0,0.0,0.0,0.0,[],[]
2010-11-08,0.0,0.0,0.0,0.0,[],[]
2010-11-09,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-11-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-11-11,0.0,0.0,0.0,0.0,[],[]
2010-11-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-11-13,0.0,0.0,0.0,0.0,[],[]
2010-11-14,0.0,0.0,0.0,0.0,[],[]
2010-11-15,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-11-17,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-11-19,0.0,0.0,0.0,0.0,[],[]
2010-11-20,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-11-21,0.0,0.0,0.0,0.0,[],[]
2010-11-23,0.0,0.0,0.0,0.0,[],[]
2010-11-24,0.0,0.0,0.0,0.0,[],[]
2010-11-26,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2010-11-27,0.0,0.0,0.0,0.0,[],[]
2010-11-28,0.0,0.0,0.0,0.0,[],[]
2010-11-29,0.0,0.0,0.0,0.0,[],[]
2010-12-01,0.0,0.0,0.0,0.0,[],[]
2010-12-03,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2010-12-04,0.0,0.0,0.0,0.0,[],[]
2010-12-05,0.0,0.0,0.0,0.0,[],[]
2010-12-07,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-12-10,0.0,0.0,0.0,0.0,[],[]
2010-12-11,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-12-12,0.0,0.0,0.0,0.0,[],[]
2010-12-14,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-12-15,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-12-16,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-12-17,0.0,0.0,0.0,0.0,[],[]
2010-12-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-12-19,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2010-12-20,0.0,0.0,0.0,0.0,[],[]
2010-12-21,0.0,0.0,0.0,0.0,[],[]
2010-12-23,0.0,0.0,0.0,0.0,[],[]
2010-12-26,0.0,0.0,0.0,0.0,[],[]
2010-12-27,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2010-12-28,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2010-12-29,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2010-12-31,0.0,0.0,0.0,0.0,[],[]
2011-01-01,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-01-02,0.0,0.0,0.0,0.0,[],[]
2011-01-03,0.0,0.0,0.0,0.0,[],[]
2011-01-05,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-01-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-01-08,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-01-09,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-01-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-01-11,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-01-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-01-13,0.0,0.0,0.0,0.0,[],[]
2011-01-14,0.0,0.0,0.0,0.0,[],[]
2011-01-15,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-01-17,0.0,0.0,0.0,0.0,[],[]
2011-01-18,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-01-20,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2011-01-22,0.0,0.0,0.0,0.0,[],[]
2011-01-24,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-01-25,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-01-26,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2011-01-28,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-01-29,0.0,0.0,0.0,0.0,[],[]
2011-01-31,0.0,0.0,0.0,0.0,[],[]
2011-02-01,0.0,0.0,0.0,0.0,[],[]
2011-02-02,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-02-03,0.0,0.0,0.0,0.0,[],[]
2011-02-04,0.0,0.0,0.0,0.0,[],[]
2011-02-05,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-02-07,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-02-08,0.0,0.0,0.0,0.0,[],[]
2011-02-09,0.0,0.0,0.0,0.0,[],[]
2011-02-10,0.0,0.0,0.0,0.0,[],[]
2011-02-11,0.0,0.0,0.0,0.0,[],[]
2011-02-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-02-13,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-02-14,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-02-15,0.0,0.0,0.0,0.0,[],[]
2011-02-16,0.0,0.0,0.0,0.0,[],[]
2011-02-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-02-19,0.0,0.0,0.0,0.0,[],[]
2011-02-22,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-02-25,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2011-02-26,0.0,0.0,0.0,0.0,[],[]
2011-02-27,0.0,0.0,0.0,0.0,[],[]
2011-03-01,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-03-02,0.0,0.0,0.0,0.0,[],[]
2011-03-03,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-03-04,0.0,0.0,0.0,0.0,[],[]
2011-03-05,0.0,0.0,0.0,0.0,[],[]
2011-03-07,0.0,0.0,0.0,0.0,[],[]
2011-03-09,0.0,0.0,0.0,0.0,[],[]
2011-03-11,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-03-12,0.0,0.0,0.0,0.0,[],[]
2011-03-13,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-03-15,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-03-16,0.0,0.0,0.0,0.0,[],[]
2011-03-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-03-19,0.0,0.0,0.0,0.0,[],[]
2011-03-22,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-03-23,0.0,0.0,0.0,0.0,[],[]
2011-03-25,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2011-03-26,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-03-28,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-03-29,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-03-30,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2011-04-01,0.0,0.0,0.0,0.0,[],[]
2011-04-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-04-03,0.0,0.0,0.0,0.0,[],[]
2011-04-05,0.0,0.0,0.0,0.0,[],[]
2011-04-06,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-04-08,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-04-09,0.0,0.0,0.0,0.0,[],[]
2011-04-10,0.0,0.0,0.0,0.0,[],[]
2011-04-11,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-04-13,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2011-09-11,0.0,0.0,0.0,0.0,[],[]
2011-09-18,0.0,0.0,0.0,0.0,[],[]
2011-09-19,0.0,0.0,0.0,0.0,[],[]
2011-09-23,0.0,0.0,0.0,0.0,[],[]
2011-09-25,1.0,0.0,1.0,2.0,"['Hurricanes', 'Panthers']","['NHL', 'NFL']"
2011-09-28,0.0,0.0,0.0,0.0,[],[]
2011-09-30,0.0,0.0,0.0,0.0,[],[]
2011-10-01,0.0,0.0,0.0,0.0,[],[]
2011-10-02,0.0,0.0,0.0,0.0,[],[]
2011-10-07,0.0,0.0,0.0,0.0,[],[]
2011-10-08,0.0,0.0,0.0,0.0,[],[]
2011-10-09,0.0,0.0,0.0,0.0,[],[]
2011-10-10,0.0,0.0,0.0,0.0,[],[]
2011-10-12,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-10-14,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-10-16,0.0,0.0,0.0,0.0,[],[]
2011-10-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-10-21,0.0,0.0,0.0,0.0,[],[]
2011-10-22,0.0,0.0,0.0,0.0,[],[]
2011-10-23,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2011-10-25,0.0,0.0,0.0,0.0,[],[]
2011-10-28,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-10-29,0.0,0.0,0.0,0.0,[],[]
2011-10-30,0.0,0.0,0.0,0.0,[],[]
2011-11-01,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-11-04,0.0,0.0,0.0,0.0,[],[]
2011-11-06,0.0,0.0,0.0,0.0,[],[]
2011-11-08,0.0,0.0,0.0,0.0,[],[]
2011-11-11,0.0,0.0,0.0,0.0,[],[]
2011-11-12,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-11-13,0.0,0.0,0.0,0.0,[],[]
2011-11-14,0.0,0.0,0.0,0.0,[],[]
2011-11-16,0.0,0.0,0.0,0.0,[],[]
2011-11-18,0.0,0.0,0.0,0.0,[],[]
2011-11-20,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-11-21,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-11-23,0.0,0.0,0.0,0.0,[],[]
2011-11-25,0.0,0.0,0.0,0.0,[],[]
2011-11-27,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2011-11-29,0.0,0.0,0.0,0.0,[],[]
2011-12-01,0.0,0.0,0.0,0.0,[],[]
2011-12-03,0.0,0.0,0.0,0.0,[],[]
2011-12-04,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2011-12-06,0.0,0.0,0.0,0.0,[],[]
2011-12-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-12-09,0.0,0.0,0.0,0.0,[],[]
2011-12-11,0.0,0.0,0.0,0.0,[],[]
2011-12-13,0.0,0.0,0.0,0.0,[],[]
2011-12-15,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-12-18,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2011-12-21,0.0,0.0,0.0,0.0,[],[]
2011-12-23,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-12-24,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2011-12-26,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2011-12-27,0.0,0.0,0.0,0.0,[],[]
2011-12-28,0.0,0.0,0.0,0.0,[],[]
2011-12-29,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2011-12-30,0.0,0.0,0.0,0.0,[],[]
2011-12-31,0.0,0.0,0.0,0.0,[],[]
2012-01-01,0.0,0.0,0.0,0.0,[],[]
2012-01-03,0.0,0.0,0.0,0.0,[],[]
2012-01-04,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-01-06,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-01-07,0.0,0.0,0.0,0.0,[],[]
2012-01-09,0.0,0.0,0.0,0.0,[],[]
2012-01-10,0.0,0.0,0.0,0.0,[],[]
2012-01-12,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-01-13,0.0,0.0,0.0,0.0,[],[]
2012-01-14,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2012-01-15,0.0,0.0,0.0,0.0,[],[]
2012-01-16,0.0,0.0,0.0,0.0,[],[]
2012-01-17,0.0,0.0,0.0,0.0,[],[]
2012-01-20,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-01-21,0.0,0.0,0.0,0.0,[],[]
2012-01-22,0.0,0.0,0.0,0.0,[],[]
2012-01-23,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-01-24,0.0,0.0,0.0,0.0,[],[]
2012-01-25,0.0,0.0,0.0,0.0,[],[]
2012-01-27,0.0,0.0,0.0,0.0,[],[]
2012-01-28,0.0,0.0,0.0,0.0,[],[]
2012-01-31,0.0,0.0,0.0,0.0,[],[]
2012-02-01,0.0,0.0,0.0,0.0,[],[]
2012-02-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-02-04,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-02-07,0.0,0.0,0.0,0.0,[],[]
2012-02-08,0.0,0.0,0.0,0.0,[],[]
2012-02-10,0.0,0.0,0.0,0.0,[],[]
2012-02-11,0.0,0.0,0.0,0.0,[],[]
2012-02-13,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-02-15,0.0,0.0,0.0,0.0,[],[]
2012-02-17,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2012-02-18,0.0,0.0,0.0,0.0,[],[]
2012-02-19,0.0,0.0,0.0,0.0,[],[]
2012-02-20,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-02-22,0.0,0.0,0.0,0.0,[],[]
2012-02-23,0.0,0.0,0.0,0.0,[],[]
2012-02-25,0.0,0.0,0.0,0.0,[],[]
2012-02-28,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-02-29,0.0,0.0,0.0,0.0,[],[]
2012-03-01,0.0,0.0,0.0,0.0,[],[]
2012-03-02,0.0,0.0,0.0,0.0,[],[]
2012-03-03,0.0,0.0,0.0,0.0,[],[]
2012-03-04,0.0,0.0,0.0,0.0,[],[]
2012-03-06,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2012-03-07,0.0,0.0,0.0,0.0,[],[]
2012-03-09,0.0,0.0,0.0,0.0,[],[]
2012-03-10,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-03-11,0.0,0.0,0.0,0.0,[],[]
2012-03-12,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-03-13,0.0,0.0,0.0,0.0,[],[]
2012-03-14,0.0,0.0,0.0,0.0,[],[]
2012-03-15,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-03-17,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2012-03-18,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-03-19,0.0,0.0,0.0,0.0,[],[]
2012-03-21,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-03-23,0.0,0.0,0.0,0.0,[],[]
2012-03-24,0.0,0.0,0.0,0.0,[],[]
2012-03-26,0.0,0.0,0.0,0.0,[],[]
2012-03-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-03-28,0.0,0.0,0.0,0.0,[],[]
2012-03-30,0.0,0.0,0.0,0.0,[],[]
2012-03-31,0.0,0.0,0.0,0.0,[],[]
2012-04-03,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-04-04,0.0,0.0,0.0,0.0,[],[]
2012-04-05,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2012-04-06,0.0,0.0,0.0,0.0,[],[]
2012-04-07,0.0,0.0,0.0,0.0,[],[]
2012-04-09,0.0,0.0,0.0,0.0,[],[]
2012-04-10,0.0,0.0,0.0,0.0,[],[]
2012-04-12,0.0,0.0,0.0,0.0,[],[]
2012-04-13,0.0,0.0,0.0,0.0,[],[]
2012-04-15,0.0,0.0,0.0,0.0,[],[]
2012-04-16,0.0,0.0,0.0,0.0,[],[]
2012-04-18,0.0,0.0,0.0,0.0,[],[]
2012-04-20,0.0,0.0,0.0,0.0,[],[]
2012-04-22,0.0,0.0,0.0,0.0,[],[]
2012-04-23,0.0,0.0,0.0,0.0,[],[]
2012-04-25,0.0,0.0,0.0,0.0,[],[]
2012-04-26,0.0,0.0,0.0,0.0,[],[]
2012-09-09,0.0,0.0,0.0,0.0,[],[]
2012-09-16,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2012-09-20,0.0,0.0,0.0,0.0,[],[]
2012-09-30,0.0,0.0,0.0,0.0,[],[]
2012-10-07,0.0,0.0,0.0,0.0,[],[]
2012-10-21,0.0,0.0,0.0,0.0,[],[]
2012-10-28,0.0,0.0,0.0,0.0,[],[]
2012-11-02,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-11-03,0.0,0.0,0.0,0.0,[],[]
2012-11-04,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2012-11-07,0.0,0.0,0.0,0.0,[],[]
2012-11-09,0.0,0.0,0.0,0.0,[],[]
2012-11-10,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-11-11,0.0,0.0,0.0,0.0,[],[]
2012-11-13,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-11-14,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-11-17,0.0,0.0,0.0,0.0,[],[]
2012-11-18,0.0,0.0,0.0,0.0,[],[]
2012-11-19,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-11-21,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-11-23,0.0,0.0,0.0,0.0,[],[]
2012-11-24,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2012-11-26,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2012-11-28,0.0,0.0,0.0,0.0,[],[]
2012-11-30,0.0,0.0,0.0,0.0,[],[]
2012-12-02,0.0,0.0,0.0,0.0,[],[]
2012-12-03,0.0,0.0,0.0,0.0,[],[]
2012-12-05,0.0,0.0,0.0,0.0,[],[]
2012-12-07,0.0,0.0,0.0,0.0,[],[]
2012-12-08,0.0,0.0,0.0,0.0,[],[]
2012-12-09,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2012-12-10,0.0,0.0,0.0,0.0,[],[]
2012-12-12,0.0,0.0,0.0,0.0,[],[]
2012-12-13,0.0,0.0,0.0,0.0,[],[]
2012-12-15,0.0,0.0,0.0,0.0,[],[]
2012-12-16,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2012-12-18,0.0,0.0,0.0,0.0,[],[]
2012-12-19,0.0,0.0,0.0,0.0,[],[]
2012-12-21,0.0,0.0,0.0,0.0,[],[]
2012-12-22,0.0,0.0,0.0,0.0,[],[]
2012-12-23,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2012-12-26,0.0,0.0,0.0,0.0,[],[]
2012-12-28,0.0,0.0,0.0,0.0,[],[]
2012-12-29,0.0,0.0,0.0,0.0,[],[]
2012-12-30,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2012-12-31,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-01-04,0.0,0.0,0.0,0.0,[],[]
2013-01-06,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-01-09,0.0,0.0,0.0,0.0,[],[]
2013-01-11,0.0,0.0,0.0,0.0,[],[]
2013-01-12,0.0,0.0,0.0,0.0,[],[]
2013-01-14,0.0,0.0,0.0,0.0,[],[]
2013-01-15,0.0,0.0,0.0,0.0,[],[]
2013-01-18,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-01-19,0.0,0.0,0.0,0.0,[],[]
2013-01-21,0.0,0.0,0.0,0.0,[],[]
2013-01-22,0.0,0.0,0.0,0.0,[],[]
2013-01-23,0.0,0.0,0.0,0.0,[],[]
2013-01-24,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-01-25,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-01-26,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-01-28,0.0,0.0,0.0,0.0,[],[]
2013-01-30,0.0,0.0,0.0,0.0,[],[]
2013-02-01,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-02-02,0.0,0.0,0.0,0.0,[],[]
2013-02-04,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-02-06,0.0,0.0,0.0,0.0,[],[]
2013-02-07,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-02-08,0.0,0.0,0.0,0.0,[],[]
2013-02-09,0.0,0.0,0.0,0.0,[],[]
2013-02-11,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2013-02-12,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-02-13,0.0,0.0,0.0,0.0,[],[]
2013-02-14,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-02-18,0.0,0.0,0.0,0.0,[],[]
2013-02-19,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-02-20,0.0,0.0,0.0,0.0,[],[]
2013-02-21,0.0,0.0,0.0,0.0,[],[]
2013-02-22,0.0,0.0,0.0,0.0,[],[]
2013-02-23,0.0,0.0,0.0,0.0,[],[]
2013-02-24,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-02-26,0.0,0.0,0.0,0.0,[],[]
2013-02-28,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-03-01,0.0,0.0,0.0,0.0,[],[]
2013-03-02,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-03-03,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-03-04,0.0,0.0,0.0,0.0,[],[]
2013-03-05,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-03-06,0.0,0.0,0.0,0.0,[],[]
2013-03-07,0.0,0.0,0.0,0.0,[],[]
2013-03-08,0.0,0.0,0.0,0.0,[],[]
2013-03-09,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-03-12,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2013-03-14,0.0,0.0,0.0,0.0,[],[]
2013-03-15,0.0,0.0,0.0,0.0,[],[]
2013-03-16,0.0,0.0,0.0,0.0,[],[]
2013-03-18,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-03-19,0.0,0.0,0.0,0.0,[],[]
2013-03-20,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-03-21,0.0,0.0,0.0,0.0,[],[]
2013-03-23,0.0,0.0,0.0,0.0,[],[]
2013-03-24,0.0,0.0,0.0,0.0,[],[]
2013-03-26,0.0,0.0,0.0,0.0,[],[]
2013-03-27,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-03-28,0.0,0.0,0.0,0.0,[],[]
2013-03-29,0.0,0.0,0.0,0.0,[],[]
2013-03-30,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-04-01,0.0,0.0,0.0,0.0,[],[]
2013-04-02,0.0,0.0,0.0,0.0,[],[]
2013-04-03,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-04-04,0.0,0.0,0.0,0.0,[],[]
2013-04-05,0.0,0.0,0.0,0.0,[],[]
2013-04-06,0.0,0.0,0.0,0.0,[],[]
2013-04-08,0.0,0.0,0.0,0.0,[],[]
2013-04-09,0.0,0.0,0.0,0.0,[],[]
2013-04-11,0.0,0.0,0.0,0.0,[],[]
2013-04-12,0.0,0.0,0.0,0.0,[],[]
2013-04-13,1.0,1.0,0.0,2.0,"['Hurricanes', 'Hornets']","['NHL', 'NBA']"
2013-04-15,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-04-16,0.0,0.0,0.0,0.0,[],[]
2013-04-17,0.0,1.0,0.0,1.0,['Hornets'],['NBA']
2013-04-18,0.0,0.0,0.0,0.0,[],[]
2013-04-20,0.0,0.0,0.0,0.0,[],[]
2013-04-21,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-04-23,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-04-25,0.0,0.0,0.0,0.0,[],[]
2013-04-27,0.0,0.0,0.0,0.0,[],[]
2013-09-08,0.0,0.0,0.0,0.0,[],[]
2013-09-15,0.0,0.0,0.0,0.0,[],[]
2013-09-18,0.0,0.0,0.0,0.0,[],[]
2013-09-19,0.0,0.0,0.0,0.0,[],[]
2013-09-20,0.0,0.0,0.0,0.0,[],[]
2013-09-21,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-09-22,0.0,0.0,1.0,1.0,['Panthers'],['NFL']
2013-09-26,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-09-27,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-10-04,0.0,0.0,0.0,0.0,[],[]
2013-10-06,1.0,0.0,0.0,1.0,['Hurricanes'],['NHL']
2013-10-08,0.0,0.0,0.0,0.0,[],[]
