date,mode,count,count_sa,count_ma90,count_sa_ma90
2023-08-22,Metro-North Railroad,194321,163593.8985280073,161614.55555555556,160270.8875585497
2023-08-23,Metro-North Railroad,192053,165006.37910974535,161505.64444444445,160354.57624625682
2023-08-24,Metro-North Railroad,176827,161544.4476229566,161390.52222222224,160378.7301896656
2023-08-25,Metro-North Railroad,153854,160397.4079248299,161766.55555555556,160563.38438689534
2023-08-26,Metro-North Railroad,100194,163055.28601421922,161746.38888888888,160229.328051355
2023-08-27,Metro-North Railroad,85878,159072.06236198117,161743.3777777778,160382.01099721764
2023-08-28,Metro-North Railroad,170897,168518.42127430937,161357.11111111112,160510.28970669443
2023-08-29,Metro-North Railroad,189077,164812.83030977222,161102.43333333332,160598.4760809605
2023-08-30,Metro-North Railroad,180304,163699.9555171005,160979.03333333333,160701.26882630037
2023-08-31,Metro-North Railroad,176676,162252.13528484886,161048.77777777778,160756.16400663205
2023-09-01,Metro-North Railroad,152974,161050.2535305332,161607.73333333334,160762.628714941
2023-09-02,Metro-North Railroad,107230,148881.92380024708,161811.85555555555,160712.49803386582
2023-09-03,Metro-North Railroad,90729,191549.91925969312,160780.95555555556,161054.6122078427
2023-09-04,Metro-North Railroad,87538,151786.82671464607,159383.6888888889,160970.11320984026
2023-09-05,Metro-North Railroad,218899,163163.3921754625,159560.88888888888,161034.56800697398
2023-09-06,Metro-North Railroad,211126,163136.94726111589,159940.23333333334,161143.43752292253
2023-09-07,Metro-North Railroad,206910,163474.37470889164,160176.15555555557,161224.66378786217
2023-09-08,Metro-North Railroad,183785,169073.9786484077,160911.36666666667,161319.95491023484
2023-09-09,Metro-North Railroad,102373,167891.17483860563,160958.67777777778,161511.8055384433
2023-09-10,Metro-North Railroad,81850,155422.78132550075,159808.75555555554,161438.57859225
2023-09-11,Metro-North Railroad,191592,165769.20950113647,159577.95555555556,161469.93682858106
2023-09-12,Metro-North Railroad,221092,163733.21452316095,159726.24444444446,161563.4563751822
2023-09-13,Metro-North Railroad,210001,160959.90541833098,159768.61111111112,161581.12472239567
2023-09-14,Metro-North Railroad,206374,162749.11280857614,160084.8111111111,161653.3933682889
2023-09-15,Metro-North Railroad,192398,164130.9527736326,160984.1222222222,161696.91087066007
2023-09-16,Metro-North Railroad,115065,163881.85468213007,161200.43333333332,161804.7953332602
2023-09-17,Metro-North Railroad,96229,158403.95370974316,160396.4111111111,161813.6624133717
2023-09-18,Metro-North Railroad,192103,165358.0433369161,160037.8777777778,161948.0308936928
2023-09-19,Metro-North Railroad,224426,164018.59226935968,160074.3777777778,162018.54431179434
2023-09-20,Metro-North Railroad,219540,163601.07571572854,160191.83333333334,162055.79455394018
2023-09-21,Metro-North Railroad,211375,163890.93613512238,160447.4111111111,162112.7975661945
2023-09-22,Metro-North Railroad,194197,166754.23655479678,161391.63333333333,162196.90603034152
2023-09-23,Metro-North Railroad,86985,165230.61432399764,161099.93333333332,162288.37916397757
2023-09-24,Metro-North Railroad,75103,157309.43086933682,159878.07777777777,162270.40133622033
2023-09-25,Metro-North Railroad,175651,160060.9693430768,159504.93333333332,162241.34677698003
2023-09-26,Metro-North Railroad,214987,161037.18539884043,159590.42222222223,162312.3366246163
2023-09-27,Metro-North Railroad,212978,163536.87717109587,159726.57777777777,162378.19136359976
2023-09-28,Metro-North Railroad,201304,161815.25483085006,159984.8,162384.54894267075
2023-09-29,Metro-North Railroad,128570,156324.39756286898,160306.72222222222,162368.11951119083
2023-09-30,Metro-North Railroad,100703,166742.67169932957,160598.8111111111,162454.3863687117
2023-10-01,Metro-North Railroad,92724,163750.18837187695,160202.22222222222,162559.46286738678
2023-10-02,Metro-North Railroad,183892,167442.55479471327,161312.02222222224,162814.5949389949
2023-10-03,Metro-North Railroad,214111,163073.35035771236,161586.2111111111,162711.36814654578
2023-10-04,Metro-North Railroad,209399,164393.74292941575,161837.06666666668,162754.6312582291
2023-10-05,Metro-North Railroad,207356,163073.83780138165,162234.38888888888,162783.5884995284
2023-10-06,Metro-North Railroad,193065,161387.25265208064,163181.17777777778,162815.33755980578
2023-10-07,Metro-North Railroad,95026,164085.24253397807,163306.1,162844.94830306893
2023-10-08,Metro-North Railroad,105952,165778.27682429572,162577.82222222222,162893.5446955273
2023-10-09,Metro-North Railroad,189567,163690.03218451858,162460.22222222222,162877.41830795747
2023-10-10,Metro-North Railroad,220445,164696.09158215867,162696.6222222222,162945.7843246845
2023-10-11,Metro-North Railroad,214437,163285.29194824575,162957.56666666668,162952.9571056915
2023-10-12,Metro-North Railroad,215284,162571.27433903102,163529.16666666666,162952.0171874105
2023-10-13,Metro-North Railroad,193658,161637.16994840262,164490.65555555557,162938.11179509692
2023-10-14,Metro-North Railroad,96158,156219.87386805666,164754.56666666668,162907.9776831933
2023-10-15,Metro-North Railroad,100633,163253.09122472664,163848.0888888889,162906.97781786774
2023-10-16,Metro-North Railroad,203627,162024.36528226666,163841.6888888889,162878.0799505551
2023-10-17,Metro-North Railroad,222110,165295.55931799542,164044.5,162941.980650432
2023-10-18,Metro-North Railroad,213952,161973.02814797132,164228.4111111111,162981.82856406644
2023-10-19,Metro-North Railroad,212946,161819.9731166066,164629.01111111112,163016.3091085058
2023-10-20,Metro-North Railroad,192383,164869.884006546,165730.8777777778,163099.7119374195
2023-10-21,Metro-North Railroad,101963,161589.72071146133,165811.25555555554,163124.1869771525
2023-10-22,Metro-North Railroad,93659,164819.59173251843,164843.95555555556,163173.58605027912
2023-10-23,Metro-North Railroad,199199,164124.11694469722,164712.24444444446,163189.13193206475
2023-10-24,Metro-North Railroad,218201,165919.5107669903,164799.86666666667,163243.8407155111
2023-10-25,Metro-North Railroad,217420,164662.4985843439,165129.76666666666,163302.93035325193
2023-10-26,Metro-North Railroad,215171,164891.86170278798,165630.24444444446,163362.26714111146
2023-10-27,Metro-North Railroad,203068,164988.18943020768,166769.8,163382.12688232685
2023-10-28,Metro-North Railroad,139276,170082.4599854791,167296.63333333333,163462.73149686697
2023-10-29,Metro-North Railroad,80705,159985.3577545775,166133.93333333332,163410.92473171325
2023-10-30,Metro-North Railroad,197550,161227.38740271522,166111.74444444446,163393.2122026298
2023-10-31,Metro-North Railroad,203951,158443.13706759975,166144.5,163382.361761222
2023-11-01,Metro-North Railroad,208249,166084.8154573624,166269.0,163380.96184408697
2023-11-02,Metro-North Railroad,206350,174210.76072950434,166655.85555555555,163491.5503614722
2023-11-03,Metro-North Railroad,193580,168832.332272387,167532.74444444446,163533.2197745074
2023-11-04,Metro-North Railroad,123922,162443.97696605267,167842.8777777778,163521.98340851895
2023-11-05,Metro-North Railroad,109891,168119.33598148718,167243.9,163583.06640966862
2023-11-06,Metro-North Railroad,198934,172379.0626003414,167300.2,163686.38376977557
2023-11-07,Metro-North Railroad,215344,171352.0313136939,167559.26666666666,163763.421317225
2023-11-08,Metro-North Railroad,213738,162544.44332680875,167947.82222222222,163700.2457891163
2023-11-09,Metro-North Railroad,210130,167971.2688307459,168381.3111111111,163741.65162040698
2023-11-10,Metro-North Railroad,200669,166334.7180535199,169396.86666666667,163786.17940245665
2023-11-11,Metro-North Railroad,118398,167885.55002737814,169670.95555555556,163864.38324981273
2023-11-12,Metro-North Railroad,91623,167598.09796375077,168812.6222222222,163891.91660445643
2023-11-13,Metro-North Railroad,194691,164897.59497105004,168893.17777777778,163926.2453362923
2023-11-14,Metro-North Railroad,214218,170632.86474877782,169159.3,164008.79185039803
2023-11-15,Metro-North Railroad,214486,164381.3026927739,169535.46666666667,164030.11800274113
2023-11-16,Metro-North Railroad,207671,166801.48625996377,169905.03333333333,164055.16167244915
2023-11-17,Metro-North Railroad,201231,168188.47172115638,170762.38888888888,164020.68765382847
2023-11-18,Metro-North Railroad,120273,168080.21865453682,171050.6222222222,164101.55150046106
2023-11-19,Metro-North Railroad,100924,169414.03154471988,170281.97777777776,164176.6573585586
2023-11-20,Metro-North Railroad,203599,166744.48416863405,170385.06666666668,164211.66386567667
2023-11-21,Metro-North Railroad,213162,170079.14112000895,170619.61111111112,164268.02788801293
2023-11-22,Metro-North Railroad,220030,165571.87588123343,171099.64444444445,164312.77709088268
2023-11-23,Metro-North Railroad,107690,154332.94998553442,170586.7111111111,164245.39422489048
2023-11-24,Metro-North Railroad,197178,169129.4663564873,171664.3111111111,164312.88511758237
2023-11-25,Metro-North Railroad,117682,168234.57892490536,172017.6888888889,164414.6908571704
2023-11-26,Metro-North Railroad,95729,166397.05255790343,171182.48888888888,164391.1200936548
2023-11-27,Metro-North Railroad,200017,169823.16897734927,171304.04444444444,164446.79052329453
2023-11-28,Metro-North Railroad,216450,145918.60366811889,171705.66666666666,164249.21994719474
2023-11-29,Metro-North Railroad,212929,187711.07145341655,172108.47777777776,164532.09701573438
2023-11-30,Metro-North Railroad,210592,168225.87626401734,172748.67777777778,164611.82615721755
2023-12-01,Metro-North Railroad,164628,163456.7256857219,173386.43333333332,164773.7684003895
2023-12-02,Metro-North Railroad,125483,166219.17679614114,173772.5888888889,164492.31570635003
2023-12-03,Metro-North Railroad,76999,164442.41424358025,173655.48888888888,164632.9333455604
2023-12-04,Metro-North Railroad,201080,169025.3730769211,173457.5,164698.0664666877
2023-12-05,Metro-North Railroad,224065,170891.1728240025,173601.26666666666,164784.22452849755
2023-12-06,Metro-North Railroad,211076,164236.84459981002,173647.55555555556,164792.69641617444
2023-12-07,Metro-North Railroad,204586,172466.61412711447,173878.67777777778,164830.39236593785
2023-12-08,Metro-North Railroad,198539,167649.19589775451,174947.1888888889,164827.7037110395
2023-12-09,Metro-North Railroad,147745,170170.0379453134,175679.35555555555,164991.5621179263
2023-12-10,Metro-North Railroad,82225,169136.66716887985,174464.16666666666,165028.97831423458
2023-12-11,Metro-North Railroad,191110,170108.58287537104,174131.03333333333,165099.81574037025
2023-12-12,Metro-North Railroad,219393,169765.40639644527,174235.38888888888,165197.6546401271
2023-12-13,Metro-North Railroad,215546,162275.60860312075,174337.3,165192.39348228867
2023-12-14,Metro-North Railroad,213415,170828.83395395294,174570.82222222222,165266.81438429223
2023-12-15,Metro-North Railroad,208572,161905.78053105203,175609.7888888889,165244.8580048358
2023-12-16,Metro-North Railroad,149013,170971.74842256703,176196.27777777778,165384.5001683116
2023-12-17,Metro-North Railroad,88502,173101.29463576962,175045.15555555557,165470.53629385444
2023-12-18,Metro-North Railroad,174850,168866.9821900728,174494.3111111111,165524.40729297348
2023-12-19,Metro-North Railroad,213625,164221.07732497802,174428.5888888889,165531.2961997429
2023-12-20,Metro-North Railroad,206420,163594.3464700189,174373.53333333333,165528.00075901955
2023-12-21,Metro-North Railroad,199411,169868.5031754495,174431.46666666667,165562.60372147124
2023-12-22,Metro-North Railroad,206169,171147.24697967217,175755.73333333334,165628.3440843121
2023-12-23,Metro-North Railroad,130053,169882.53661285236,176366.2888888889,165768.04525924003
2023-12-24,Metro-North Railroad,77874,167199.56955937413,175279.8777777778,165847.3630394211
2023-12-25,Metro-North Railroad,65350,165699.4264645378,173617.24444444446,165899.16571792884
2023-12-26,Metro-North Railroad,192910,184288.6784535812,173394.26666666666,166129.74128773424
2023-12-27,Metro-North Railroad,186541,167300.20928495287,173230.23333333334,166190.6852261132
2023-12-28,Metro-North Railroad,193235,157750.8646116821,173948.73333333334,166206.53485998887
2023-12-29,Metro-North Railroad,210361,174884.0105514966,175167.15555555557,166296.9941805685
2023-12-30,Metro-North Railroad,121647,167853.00259154302,175488.52222222224,166342.58100523145
2023-12-31,Metro-North Railroad,89554,168953.68749417597,174440.32222222222,166359.37136855882
2024-01-01,Metro-North Railroad,73957,137329.00582986194,172883.05555555556,166073.32309602713
2024-01-02,Metro-North Railroad,184978,205795.84729635384,172611.7111111111,166533.346477882
2024-01-03,Metro-North Railroad,194441,184896.40381447907,172468.2111111111,166775.8194335831
2024-01-04,Metro-North Railroad,190588,176326.49866862164,172440.6888888889,166941.81105598912
2024-01-05,Metro-North Railroad,173362,168836.15969536232,173311.0888888889,166994.59902444892
2024-01-06,Metro-North Railroad,82890,163210.1953060367,173054.84444444443,166966.06478535716
2024-01-07,Metro-North Railroad,57280,157298.04428390315,171584.98888888888,166895.04269757256
2024-01-08,Metro-North Railroad,184150,204145.39457618425,171181.7111111111,167333.36828639504
2024-01-09,Metro-North Railroad,188888,139171.05867981754,170897.83333333334,167065.4323611903
2024-01-10,Metro-North Railroad,191221,167079.0463948723,170630.46666666667,167115.5187173663
2024-01-11,Metro-North Railroad,199799,178863.1440309614,170698.7,167306.91842939475
2024-01-12,Metro-North Railroad,182896,175165.82687204098,171662.45555555556,167517.4290183279
2024-01-13,Metro-North Railroad,97439,170555.68754076105,171626.96666666667,167598.56897739496
2024-01-14,Metro-North Railroad,78197,170268.24719623814,170233.3,167690.16766532796
2024-01-15,Metro-North Railroad,80498,122559.93888332922,168659.83333333334,167215.32743827612
2024-01-16,Metro-North Railroad,178389,169604.4616173681,168264.6888888889,167300.12114349165
2024-01-17,Metro-North Railroad,199986,167624.3486582336,168120.6888888889,167364.61420506527
2024-01-18,Metro-North Railroad,197257,169008.0370308317,168174.84444444443,167410.59368311288
2024-01-19,Metro-North Railroad,171490,165201.39500163365,168947.36666666667,167450.72339744814
2024-01-20,Metro-North Railroad,82817,163321.2908207375,168826.9,167434.07560953946
2024-01-21,Metro-North Railroad,66955,200823.9719837666,167357.52222222224,167841.85177664025
2024-01-22,Metro-North Railroad,185181,193749.6290875559,166990.63333333333,168151.0753135354
2024-01-23,Metro-North Railroad,205300,169371.8429708936,166855.96666666667,168203.40136227486
2024-01-24,Metro-North Railroad,201969,169714.9414573702,166709.27777777778,168256.99113732576
