date,SP500,UMCSENT,SP500_yoy_change,UMCSENT_yoy_change,SP500_yoy_change_ma12,UMCSENT_yoy_change_ma12
2002-12-01,879.8200073242188,86.7,-23.365963957103563,-2.3648648648648574,-16.694067590248817,0.4177728982929508
2003-01-01,855.7000122070312,82.4,-24.28773233269227,-11.397849462365583,-17.27948787468957,-0.38245267728432825
2003-02-01,841.1500244140625,79.9,-23.996815911881452,-11.907386990077173,-18.38395094000862,-1.3839328661189427
2003-03-01,848.1799926757812,77.6,-26.077446914538015,-18.913270637408573,-20.464138601328624,-3.3425524137718434
2003-04-01,916.9199829101562,86.0,-14.857190367540529,-7.5268817204301115,-20.551474519644547,-4.403427549599542
2003-05-01,963.5900268554688,92.1,-9.703505291860193,-4.953560371517041,-20.108063179151518,-5.260064826936108
2003-06-01,974.5,89.7,-1.547756886187146,-2.922077922077926,-18.64058868280729,-5.485572760327411
2003-07-01,990.3099975585938,90.9,8.631886406933265,3.178206583427934,-15.85993053702771,-4.832915573901778
2003-08-01,1008.010009765625,89.3,10.036351120146048,1.9406392694063967,-13.424578038818545,-4.316004377953978
2003-09-01,995.969970703125,87.7,22.162929903003146,1.8583042973286945,-9.771127573022182,-4.599205996208371
2003-10-01,1050.7099609375,89.6,18.62242022142333,11.166253101736977,-6.850893344037638,-3.457076681906024
2003-11-01,1058.199951171875,93.7,13.018119418900408,11.282660332541571,-4.280392049283083,-2.5466523653583093
2003-12-01,1111.9200439453125,92.6,26.38039993281984,6.805074971164937,-0.13486172512279962,-1.7824907123558262
2004-01-01,1131.1300048828125,103.8,32.18768128393372,25.970873786407743,4.571422742929366,1.331569558375284
2004-02-01,1144.93994140625,94.4,36.11602070674667,18.1476846057572,9.58082579448171,3.8361588580281487
2004-03-01,1126.2099609375,95.8,32.77959521122498,23.453608247422686,14.48557930496196,7.366732098430755
2004-04-01,1107.300048828125,94.2,20.762996713599048,9.534883720930232,17.453928228390257,8.788545885210782
2004-05-01,1120.6800537109375,90.2,16.302579154758213,-2.062975027144398,19.621101932275124,9.029427997241834
2004-06-01,1140.8399658203125,95.6,17.069262782997697,6.577480490523957,21.172520238040526,9.821057864958659
2004-07-01,1101.719970703125,96.7,11.250009938220318,6.380638063806376,21.390697198981115,10.087927154990195
2004-08-01,1104.239990234375,95.9,9.546530246373708,7.3908174692049355,21.349878792833422,10.542108671640074
