game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON
416351,2014-10-03T19:00:00Z,2014-10-03,D,Final,San Francisco Giants,Washington Nationals,137,120,N,1,Stephen Strasburg,Jake Peavy,Strasburg will be making his first career postseason start. He was 4-2 with 1.13 ERA in his final six starts of the season. He has faced the Giants twice this year with mixed results going 1-0 with a 5.40 ERA.,Peavy last pitched on Saturday so he will be working with an extra day of rest. He finished the season strong with a 1.35 ERA over his final nine starts. Peavy has not faced the Nats this year. He had a 1.59 ERA in 2013 ALDS.,3,2,9,Bottom,3309,Nationals Park,"['FS1', 'ESPN Radio']",,San Francisco Giants,Washington Nationals,Jake Peavy,Stephen Strasburg,Santiago Casilla,2014-10-03 - San Francisco Giants (3) @ Washington Nationals (2) (Final),2014
416353,2014-10-04T21:30:00Z,2014-10-04,D,Final,San Francisco Giants,Washington Nationals,137,120,N,1,Jordan Zimmermann,Tim Hudson,"No pitcher has the momentum entering the playoffs that Zimmermann has, after throwing his first career no-hitter in his regular-season finale.","Hudson is a veteran with plenty of playoff experience -- 10 career games -- the Giants are counting on this fall. But he hasn't seen the playoffs since 2010, when he pitched for the Braves in the NLDS. He has lost his last four decisions.",2,1,18,Bottom,3309,Nationals Park,"['FS1', 'ESPN Radio']",,San Francisco Giants,Washington Nationals,Yusmeiro Petit,Tanner Roark,Hunter Strickland,2014-10-04 - San Francisco Giants (2) @ Washington Nationals (1) (Final),2014
416359,2014-10-06T21:00:00Z,2014-10-06,D,Final,Washington Nationals,San Francisco Giants,120,137,N,1,Madison Bumgarner,Doug Fister,"Lately, the big stages have been when Bumgarner has pitched his best. The left-hander shut out the Pirates in dominating fashion in the Wild Card Game, and he'll look to put up another strong effort against the Nationals in Game 3 at home.","Fister won his last four starts of the regular season, including a shutout in his final outing in which he struck out nine and allowed just three hits. The righty has also had success in the postseason, going 3-2 with a 2.98 ERA in his career.",4,1,9,Bottom,2395,AT&T Park,"['MLBN', 'ESPN Radio']",,Washington Nationals,San Francisco Giants,Doug Fister,Madison Bumgarner,,2014-10-06 - Washington Nationals (4) @ San Francisco Giants (1) (Final),2014
416361,2014-10-08T01:00:00Z,2014-10-07,D,Final,Washington Nationals,San Francisco Giants,120,137,N,1,Ryan Vogelsong,Gio Gonzalez,"The 37-year-old Vogelsong will be making his 2014 postseason debut after going 1-5 with a 4.59 ERA in his final nine starts of the season. In the 2012 playoffs, he went 3-0 with a 1.09 ERA.","Gonzalez gets the call in a bid to return the NLDS to D.C. He didn't face the Giants in the regular season, but he's fared well at AT&T Park, sporting a 2.77 ERA over 26 frames in his career.",2,3,9,Top,2395,AT&T Park,"['FS1', 'ESPN Radio']",,San Francisco Giants,Washington Nationals,Hunter Strickland,Matt Thornton,Santiago Casilla,2014-10-07 - Washington Nationals (2) @ San Francisco Giants (3) (Final),2014
429984,2015-03-05T22:05:00Z,2015-03-05,S,Final,New York Mets,Washington Nationals,121,120,N,1,Max Scherzer,Bartolo Colon,,,4,5,9,Top,2513,Space Coast Stadium,[],WSH wins Spring,Washington Nationals,New York Mets,Xavier Cedeño,Cory Mazzoni,Blake Treinen,2015-03-05 - New York Mets (4) @ Washington Nationals (5) (Final),2015
429542,2015-03-06T18:05:00Z,2015-03-06,S,Final,Washington Nationals,Atlanta Braves,120,144,N,1,Alex Wood,Jordan Zimmermann,,,9,8,9,Bottom,2504,Champion Stadium,[],WSH wins Spring,Washington Nationals,Atlanta Braves,Taylor Hill,Arodys Vizcaíno,Manny Delcarmen,2015-03-06 - Washington Nationals (9) @ Atlanta Braves (8) (Final),2015
429985,2015-03-07T18:05:00Z,2015-03-07,S,Final,St. Louis Cardinals,Washington Nationals,138,120,N,1,Stephen Strasburg,Jaime García,,,5,6,9,Top,2513,Space Coast Stadium,['MLBN (delay)'],WSH wins Spring,Washington Nationals,St. Louis Cardinals,Casey Janssen,Carlos Villanueva,Scott McGregor,2015-03-07 - St. Louis Cardinals (5) @ Washington Nationals (6) (Final),2015
429815,2015-03-08T17:05:00Z,2015-03-08,S,Final,Washington Nationals,New York Yankees,120,147,N,1,Adam Warren,Doug Fister,,,2,3,9,Top,2523,George M. Steinbrenner Field,['MLBN (delay)'],NYY wins Spring,New York Yankees,Washington Nationals,Wilking Rodríguez,Mitch Lively,Jared Burton,2015-03-08 - Washington Nationals (2) @ New York Yankees (3) (Final),2015
429986,2015-03-09T17:05:00Z,2015-03-09,S,Final,Atlanta Braves,Washington Nationals,144,120,N,1,Gio Gonzalez,Wandy Rodriguez,,,2,1,9,Bottom,2513,Space Coast Stadium,['MLBN'],ATL wins Spring,Atlanta Braves,Washington Nationals,Wandy Rodriguez,Tanner Roark,Jake Brigham,2015-03-09 - Atlanta Braves (2) @ Washington Nationals (1) (Final),2015
429752,2015-03-10T17:05:00Z,2015-03-10,S,Final,Washington Nationals,Miami Marlins,120,146,N,1,Dan Haren,Max Scherzer,,,1,2,9,Bottom,2520,Roger Dean Stadium,[],MIA wins Spring,Miami Marlins,Washington Nationals,Sam Dyson,Bruce Billings,,2015-03-10 - Washington Nationals (1) @ Miami Marlins (2) (Final),2015
