game_id,game_datetime,game_date,game_type,status,away_name,home_name,away_id,home_id,doubleheader,game_num,home_probable_pitcher,away_probable_pitcher,home_pitcher_note,away_pitcher_note,away_score,home_score,current_inning,inning_state,venue_id,venue_name,national_broadcasts,series_status,winning_team,losing_team,winning_pitcher,losing_pitcher,save_pitcher,summary,SEASON
332428,2012-03-24T17:10:00Z,2012-03-24,S,Final: Tied,St. Louis Cardinals,New York Mets,138,121,N,1,Mike Pelfrey,Lance Lynn,,,6,6,10,Bottom,2856,Digital Domain Park,"['MLBN (delay)', 'MLB.TV']",,,,,,,2012-03-24 - St. Louis Cardinals @ New York Mets (Final: Tied),2012
332442,2012-03-25T17:05:00Z,2012-03-25,S,Final,New York Mets,Washington Nationals,121,120,N,1,Stephen Strasburg,Matt Harvey,,,0,12,9,Top,2513,Space Coast Stadium,[],WSH wins Spring,Washington Nationals,New York Mets,Stephen Strasburg,Matt Harvey,,2012-03-25 - New York Mets (0) @ Washington Nationals (12) (Final),2012
332457,2012-03-26T17:05:00Z,2012-03-26,S,Final,New York Mets,St. Louis Cardinals,121,138,N,1,Jake Westbrook,Johan Santana,,,6,3,9,Bottom,2520,Roger Dean Stadium,[],NYM wins Spring,New York Mets,St. Louis Cardinals,Ramon E Ramirez,Jake Westbrook,,2012-03-26 - New York Mets (6) @ St. Louis Cardinals (3) (Final),2012
332461,2012-03-27T17:10:00Z,2012-03-27,S,Final,Atlanta Braves,New York Mets,144,121,N,1,Chris Schwinden,Tommy Hanson,,,7,5,9,Bottom,2856,Digital Domain Park,"['MLBN (delay)', 'MLB.TV']",ATL wins Spring,Atlanta Braves,New York Mets,Buddy Carlyle,Chris Schwinden,Jairo Asencio,2012-03-27 - Atlanta Braves (7) @ New York Mets (5) (Final),2012
332487,2012-03-28T17:10:00Z,2012-03-28,S,Final,Washington Nationals,New York Mets,120,121,N,1,Jonathon Niese,Jordan Zimmermann,,,3,2,9,Bottom,2856,Digital Domain Park,"['MLBN (delay)', 'MLB.TV']",WSH wins Spring,Washington Nationals,New York Mets,Jordan Zimmermann,Jonathon Niese,Henry Alberto Rodriguez,2012-03-28 - Washington Nationals (3) @ New York Mets (2) (Final),2012
332495,2012-03-29T22:10:00Z,2012-03-29,S,Final,Houston Astros,New York Mets,117,121,N,1,Mike Pelfrey,,,,1,9,9,Top,2856,Digital Domain Park,['MLB.TV'],NYM wins Spring,New York Mets,Houston Astros,Mike Pelfrey,Livan Hernandez,,2012-03-29 - Houston Astros (1) @ New York Mets (9) (Final),2012
332514,2012-03-30T17:05:00Z,2012-03-30,S,Final,New York Mets,St. Louis Cardinals,121,138,N,1,Kyle Lohse,Dillon Gee,,,3,4,9,Top,2520,Roger Dean Stadium,[],STL wins Spring,St. Louis Cardinals,New York Mets,Kyle Lohse,Dillon Gee,Jason Motte,2012-03-30 - New York Mets (3) @ St. Louis Cardinals (4) (Final),2012
332529,2012-03-31T17:05:00Z,2012-03-31,S,Final,New York Mets,Miami Marlins,121,146,N,1,Mark Buehrle,Miguel Batista,,,5,6,9,Bottom,2520,Roger Dean Stadium,[],MIA wins Spring,Miami Marlins,New York Mets,Heath Bell,Manny Acosta,,2012-03-31 - New York Mets (5) @ Miami Marlins (6) (Final),2012
332539,2012-04-01T17:10:00Z,2012-04-01,S,Final,Detroit Tigers,New York Mets,116,121,N,1,R.A. Dickey,Thad Weber,,,9,2,9,Bottom,2856,Digital Domain Park,['MLB.TV'],DET wins Spring,Detroit Tigers,New York Mets,Thad Weber,Daniel Herrera,,2012-04-01 - Detroit Tigers (9) @ New York Mets (2) (Final),2012
332557,2012-04-02T16:00:00Z,2012-04-02,S,Final,New York Mets,Atlanta Braves,121,144,N,1,,,,,8,2,9,Bottom,2504,Champion Stadium,[],NYM wins Spring,New York Mets,Atlanta Braves,Bobby Parnell,Brandon Beachy,Ramon E Ramirez,2012-04-02 - New York Mets (8) @ Atlanta Braves (2) (Final),2012
332564,2012-04-03T18:10:00Z,2012-04-03,S,Final,New York Yankees,New York Mets,147,121,N,1,Mike Pelfrey,Iván Nova,,,6,7,9,Bottom,2856,Digital Domain Park,"['MLBN', 'MLB.TV']",NYM leads 1-0,New York Mets,New York Yankees,Justin Hampson,Mark Montgomery,,2012-04-03 - New York Yankees (6) @ New York Mets (7) (Final),2012
332571,2012-04-04T16:05:00Z,2012-04-04,S,Final,New York Mets,New York Yankees,121,147,N,1,Freddy Garcia,Dillon Gee,,,3,8,9,Top,2523,George M. Steinbrenner Field,"['MLBN', 'MLB.TV']",Series tied 1-1,New York Yankees,New York Mets,Cory Wade,Angel Cuan,,2012-04-04 - New York Mets (3) @ New York Yankees (8) (Final),2012
317734,2012-04-05T17:10:00Z,2012-04-05,R,Final,Atlanta Braves,New York Mets,144,121,N,1,Johan Santana,Tommy Hanson,"After experiencing no setbacks during Spring Training, Mets ace Santana will start his first game since surgery to repair a torn anterior capsule in his left shoulder on Sept. 14, 2010. In five spring starts, Santana had a 3.44 ERA.",Hanson owned a 2.44 ERA before his right shoulder discomfort became more painful after the All-Star break. This is his first Opening Day assignment and his first start since lasting just 3 1/3 innings against the Mets on Aug. 6.,0,1,9,Top,3289,Citi Field,[],NYM leads 1-0,New York Mets,Atlanta Braves,Ramon E Ramirez,Tommy Hanson,Frank Francisco,2012-04-05 - Atlanta Braves (0) @ New York Mets (1) (Final),2012
317750,2012-04-07T17:10:00Z,2012-04-07,R,Final,Atlanta Braves,New York Mets,144,121,N,1,R.A. Dickey,Jair Jurrjens,"His knuckleball tends to be most vulnerable in the cold, so Dickey must be pleased that two of his first three starts will come during the day. Partially due to weather, Dickey was 1-5 with a 5.08 ERA through May 19 in '11, but 7-8, 2.69 after.",Jurrjens was apprehensive to test his right knee in early March. But he finished the exhibition season with two strong starts and has not been bothered recently by the right knee discomfort that sidelined him in September.,2,4,9,Top,3289,Citi Field,[],NYM wins 2-0,New York Mets,Atlanta Braves,R.A. Dickey,Jair Jurrjens,Frank Francisco,2012-04-07 - Atlanta Braves (2) @ New York Mets (4) (Final),2012
317765,2012-04-08T17:10:00Z,2012-04-08,R,Final,Atlanta Braves,New York Mets,144,121,N,1,Jonathon Niese,Mike Minor,"The Mets wanted to line Niese up vs. the Braves, whose lefty-heavy lineup could struggle with his 12-to-6 curveball. He has fared particularly well vs. Brian McCann (0-for-6), though Jason Heyward, Freddie Freeman and Michael Bourn have hit him well.",Minor posted a 3.51 ERA in his final 10 starts of the 2011 season and enjoyed a strong exhibition season. The former first-round pick has made great strides while becoming more comfortable with his curveball and changeup.,5,7,9,Top,3289,Citi Field,[],NYM wins 3-0,New York Mets,Atlanta Braves,Jonathon Niese,Mike Minor,Frank Francisco,2012-04-08 - Atlanta Braves (5) @ New York Mets (7) (Final),2012
317791,2012-04-09T23:10:00Z,2012-04-09,R,Final,Washington Nationals,New York Mets,120,121,N,1,Mike Pelfrey,Edwin Jackson,"The fourth starter in name only at this point, Pelfrey followed a poor 2011 with an equally poor Spring Training. The front office will be watching closely as Pelfrey faces the Nats, whom he held to a total of three runs over two starts last year.","Jackson went a combined 12-9 with a 3.79 ERA last season for the White Sox and Cardinals, registering a fourth consecutive double-digit win total. In the same four seasons, Jackson is one of 20 starters to average at least 12 wins and 200 innings.",3,4,9,Bottom,3289,Citi Field,[],NYM leads 1-0,New York Mets,Washington Nationals,Jon Rauch,Henry Alberto Rodriguez,,2012-04-09 - Washington Nationals (3) @ New York Mets (4) (Final),2012
317803,2012-04-10T23:10:00Z,2012-04-10,R,Final,Washington Nationals,New York Mets,120,121,N,1,Dillon Gee,Ross Detwiler,"Using Pilates to improve his conditioning over the winter, Gee parlayed his improved shape into a strong spring. In four starts against the Nats last season, Gee finished 2-0 with a 3.60 ERA. He was also 7-3 with a 3.17 ERA in 15 games at Citi Field.",Detwiler is now the fifth starter in the rotation. He will probably get three or four starts before returning to the bullpen as a long reliever. Chien-Ming Wang is expected to be back with the Nationals in late April or early May.,6,2,9,Bottom,3289,Citi Field,[],Series tied 1-1,Washington Nationals,New York Mets,Ross Detwiler,Dillon Gee,,2012-04-10 - Washington Nationals (6) @ New York Mets (2) (Final),2012
317818,2012-04-11T17:10:00Z,2012-04-11,R,Final,Washington Nationals,New York Mets,120,121,N,1,Johan Santana,Stephen Strasburg,"Due to a scheduling quirk, Santana will have an extra day of rest for six of his first seven starts. That should not change the fact that Santana will still be on a strict pitch count for much of April, likely no higher than 90 on Wednesday.","Strasburg pitched seven superb innings in his first-career Opening Day start against the Cubs, allowing a run on five hits and striking out five batters. The run scored in the fourth inning, when Ian Stewart scored on a single by Marlon Byrd.",4,0,9,Bottom,3289,Citi Field,[],WSH wins 2-1,Washington Nationals,New York Mets,Stephen Strasburg,Johan Santana,,2012-04-11 - Washington Nationals (4) @ New York Mets (0) (Final),2012
317837,2012-04-13T23:05:00Z,2012-04-13,R,Final,New York Mets,Philadelphia Phillies,121,143,N,1,Cliff Lee,R.A. Dickey,"Lee pitched splendidly in his 2012 debut Saturday against the Pirates at PNC Park. He allowed just two hits, one run and two walks and struck out four in six innings for a no-decision. He's hoping for a little more run support this time.","Wind may have played a role in Dickey's control issues in his first start, when the knuckleballer walked four Braves batters but escaped with the win. Dickey did not pitch at Citizens Bank Park last year and has never won there in two career starts.",5,2,9,Bottom,2681,Citizens Bank Park,[],NYM leads 1-0,New York Mets,Philadelphia Phillies,R.A. Dickey,Cliff Lee,,2012-04-13 - New York Mets (5) @ Philadelphia Phillies (2) (Final),2012
317852,2012-04-14T20:05:00Z,2012-04-14,R,Final,New York Mets,Philadelphia Phillies,121,143,N,1,Vance Worley,Jonathon Niese,"Worley, who finished third in voting for the 2011 National League Rookie of the Year Award, picked up where he left off last season on Sunday against the Pirates at PNC Park, allowing just one run in six innings. He hopes for continued success.","In his first start after signing a five-year, $25.5 million extension, Niese carried a no-hitter into the seventh vs. the Braves. The lefty lost all three games he pitched at Citizens Bank Park last season, posting a 10.05 ERA in the process.",5,0,9,Bottom,2681,Citizens Bank Park,[],NYM wins 2-0,New York Mets,Philadelphia Phillies,Jonathon Niese,Vance Worley,,2012-04-14 - New York Mets (5) @ Philadelphia Phillies (0) (Final),2012
317867,2012-04-15T17:35:00Z,2012-04-15,R,Final,New York Mets,Philadelphia Phillies,121,143,N,1,Cole Hamels,Mike Pelfrey,"Hamels allowed four runs in 5 1/3 innings in Monday's 6-2 loss to the Marlins, but he pitched better than his line indicated. He struck out nine, but allowed too many leadoff hitters to reach base. He looks to improve upon that against the Mets.","Pelfrey's first start included 10 hits, a career-high eight strikeouts and a no-decision. He'll look to earn his first win against the Phillies, who scored 25 runs in 28 innings against him last season. That included a 9.49 ERA at Citizens Bank Park.",2,8,9,Top,2681,Citizens Bank Park,[],NYM wins 2-1,Philadelphia Phillies,New York Mets,Cole Hamels,Ramon E Ramirez,,2012-04-15 - New York Mets (2) @ Philadelphia Phillies (8) (Final),2012
317877,2012-04-16T23:10:00Z,2012-04-16,R,Final,New York Mets,Atlanta Braves,121,144,N,1,Tommy Hanson,Dillon Gee,Hanson's velocity has been down in his first two starts and shoddy fastball command led him to throw a number of breaking balls his last time out. He limited the Mets to one run in five innings on Opening Day.,"A few defensive mistakes undermined Gee in his first start of the season, a loss to the Nats. Gee came away satisfied with his overall performance, and will look to further it vs. the Braves. He was 1-0 in three starts at Turner Field last season.",6,1,9,Bottom,16,Turner Field,[],NYM leads 1-0,New York Mets,Atlanta Braves,Dillon Gee,Tommy Hanson,,2012-04-16 - New York Mets (6) @ Atlanta Braves (1) (Final),2012
317891,2012-04-17T23:10:00Z,2012-04-17,R,Final,New York Mets,Atlanta Braves,121,144,N,1,Randall Delgado,Johan Santana,Delgado notched a career-high six strikeouts and managed to escape the trouble he encountered while limiting the Astros to two runs in five innings on Wednesday. The young hurler is trying to gain confidence in his curveball.,"Given a pitch count of 105, Santana threw 99 against the Nats in his last start. It was his most in any start since August 2010. With an extra day of rest, Santana will have an even longer leash against the Braves.",3,9,9,Top,16,Turner Field,[],Series tied 1-1,Atlanta Braves,New York Mets,Randall Delgado,Johan Santana,,2012-04-17 - New York Mets (3) @ Atlanta Braves (9) (Final),2012
317906,2012-04-18T16:10:00Z,2012-04-18,R,Final,New York Mets,Atlanta Braves,121,144,N,1,Jair Jurrjens,R.A. Dickey,Jurrjens was better than his line indicated against the Brewers on Friday. His fastball had the life it had lacked since July. His only damage entering the sixth inning came courtesy of back-to-back two-out home runs in the second.,"Holding the Phillies to one run in seven innings on Friday, Dickey extended his streak to 14 consecutive quality starts. Since May 15 he ranks sixth in ERA behind Cliff Lee, Roy Halladay, Clayton Kershaw, Justin Verlander and Jered Weaver.",6,14,9,Top,16,Turner Field,[],ATL wins 2-1,Atlanta Braves,New York Mets,Cristhian Martinez,R.A. Dickey,,2012-04-18 - New York Mets (6) @ Atlanta Braves (14) (Final),2012
