date,mode,count,count_ma90
2023-04-17,Metro-North Railroad,167759,143900.96666666667
2023-04-18,Metro-North Railroad,194548,144038.06666666668
2023-04-19,Metro-North Railroad,195085,144315.43333333332
2023-04-20,Metro-North Railroad,189699,144756.5
2023-04-21,Metro-North Railroad,174727,145756.1
2023-04-22,Metro-North Railroad,106032,146248.36666666667
2023-04-23,Metro-North Railroad,79003,145399.07777777777
2023-04-24,Metro-North Railroad,173997,145308.74444444446
2023-04-25,Metro-North Railroad,192115,145535.04444444444
2023-04-26,Metro-North Railroad,191885,145737.14444444445
2023-04-27,Metro-North Railroad,184365,146121.61111111112
2023-04-28,Metro-North Railroad,160861,146910.67777777778
2023-04-29,Metro-North Railroad,77009,147039.42222222223
2023-04-30,Metro-North Railroad,65334,145996.73333333334
2023-05-01,Metro-North Railroad,167178,145815.55555555556
2023-05-02,Metro-North Railroad,197217,146119.67777777778
2023-05-03,Metro-North Railroad,195363,146403.0
2023-05-04,Metro-North Railroad,189538,146998.88888888888
2023-05-05,Metro-North Railroad,170610,148183.0888888889
2023-05-06,Metro-North Railroad,103318,148635.07777777777
2023-05-07,Metro-North Railroad,83007,147803.9
2023-05-08,Metro-North Railroad,180789,147775.01111111112
2023-05-09,Metro-North Railroad,205069,148044.0888888889
2023-05-10,Metro-North Railroad,203414,148387.5
2023-05-11,Metro-North Railroad,201006,148901.34444444443
2023-05-12,Metro-North Railroad,185027,149976.3
2023-05-13,Metro-North Railroad,109940,150493.6
2023-05-14,Metro-North Railroad,101088,149841.9
2023-05-15,Metro-North Railroad,184909,149898.54444444444
2023-05-16,Metro-North Railroad,207484,150181.7888888889
2023-05-17,Metro-North Railroad,206630,150564.46666666667
2023-05-18,Metro-North Railroad,198433,151100.93333333332
2023-05-19,Metro-North Railroad,181114,152077.61111111112
2023-05-20,Metro-North Railroad,95625,152306.06666666668
2023-05-21,Metro-North Railroad,91335,152432.1888888889
2023-05-22,Metro-North Railroad,186008,152562.46666666667
2023-05-23,Metro-North Railroad,214621,153045.06666666668
2023-05-24,Metro-North Railroad,208487,153503.88888888888
2023-05-25,Metro-North Railroad,201855,154046.07777777777
2023-05-26,Metro-North Railroad,187188,155217.7
2023-05-27,Metro-North Railroad,120011,155798.9111111111
2023-05-28,Metro-North Railroad,102009,155150.72222222222
2023-05-29,Metro-North Railroad,86149,154559.86666666667
2023-05-30,Metro-North Railroad,205661,154882.0888888889
2023-05-31,Metro-North Railroad,211998,155274.53333333333
2023-06-01,Metro-North Railroad,191410,155727.94444444444
2023-06-02,Metro-North Railroad,170399,156684.02222222224
2023-06-03,Metro-North Railroad,102668,157014.57777777777
2023-06-04,Metro-North Railroad,88859,156187.3
2023-06-05,Metro-North Railroad,183510,156152.8
2023-06-06,Metro-North Railroad,213292,156445.6
2023-06-07,Metro-North Railroad,202951,156631.75555555554
2023-06-08,Metro-North Railroad,176985,156814.36666666667
2023-06-09,Metro-North Railroad,185677,157892.25555555554
2023-06-10,Metro-North Railroad,117616,158416.84444444443
2023-06-11,Metro-North Railroad,98115,157759.1222222222
2023-06-12,Metro-North Railroad,185343,158051.47777777776
2023-06-13,Metro-North Railroad,212364,158331.8777777778
2023-06-14,Metro-North Railroad,207746,158556.02222222224
2023-06-15,Metro-North Railroad,206188,158942.07777777777
2023-06-16,Metro-North Railroad,177916,159787.94444444444
2023-06-17,Metro-North Railroad,111460,160215.98888888888
2023-06-18,Metro-North Railroad,95597,159419.77777777778
2023-06-19,Metro-North Railroad,168591,159182.73333333334
2023-06-20,Metro-North Railroad,224371,159627.73333333334
2023-06-21,Metro-North Railroad,221141,160108.44444444444
2023-06-22,Metro-North Railroad,208969,160657.27777777778
2023-06-23,Metro-North Railroad,188373,161831.4
2023-06-24,Metro-North Railroad,109217,162135.82222222222
2023-06-25,Metro-North Railroad,113238,161543.54444444444
2023-06-26,Metro-North Railroad,185070,161496.61111111112
2023-06-27,Metro-North Railroad,209234,161737.8777777778
2023-06-28,Metro-North Railroad,207293,161959.53333333333
2023-06-29,Metro-North Railroad,200724,162424.47777777776
2023-06-30,Metro-North Railroad,178064,163424.1222222222
2023-07-01,Metro-North Railroad,99597,163652.67777777778
2023-07-02,Metro-North Railroad,74415,162675.4
2023-07-03,Metro-North Railroad,128417,162004.82222222222
2023-07-04,Metro-North Railroad,84010,160879.56666666668
2023-07-05,Metro-North Railroad,189434,161104.47777777776
2023-07-06,Metro-North Railroad,186822,161410.7
2023-07-07,Metro-North Railroad,171597,162214.3
2023-07-08,Metro-North Railroad,107854,162461.34444444443
2023-07-09,Metro-North Railroad,83783,161495.45555555556
2023-07-10,Metro-North Railroad,171497,161247.3
2023-07-11,Metro-North Railroad,200151,161342.6
2023-07-12,Metro-North Railroad,199169,161514.94444444444
2023-07-13,Metro-North Railroad,190952,161705.63333333333
2023-07-14,Metro-North Railroad,163840,162371.61111111112
2023-07-15,Metro-North Railroad,107124,162617.14444444445
2023-07-16,Metro-North Railroad,72406,161557.66666666666
2023-07-17,Metro-North Railroad,182216,161420.64444444445
2023-07-18,Metro-North Railroad,204203,161521.95555555556
2023-07-19,Metro-North Railroad,203857,161679.26666666666
2023-07-20,Metro-North Railroad,197400,161931.1888888889
2023-07-21,Metro-North Railroad,176892,162718.52222222224
2023-07-22,Metro-North Railroad,93215,162876.43333333332
2023-07-23,Metro-North Railroad,94729,161995.67777777778
2023-07-24,Metro-North Railroad,180716,161869.02222222224
2023-07-25,Metro-North Railroad,211053,162082.0
2023-07-26,Metro-North Railroad,210315,162370.33333333334
2023-07-27,Metro-North Railroad,187729,162668.86666666667
2023-07-28,Metro-North Railroad,170128,163703.52222222224
2023-07-29,Metro-North Railroad,100508,164094.34444444443
2023-07-30,Metro-North Railroad,91861,163257.48888888888
2023-07-31,Metro-North Railroad,185348,163125.61111111112
2023-08-01,Metro-North Railroad,199547,163172.1
2023-08-02,Metro-North Railroad,201003,163299.48888888888
2023-08-03,Metro-North Railroad,197044,163593.2
2023-08-04,Metro-North Railroad,171533,164351.14444444445
2023-08-05,Metro-North Railroad,114660,164702.84444444443
2023-08-06,Metro-North Railroad,96010,163760.85555555555
2023-08-07,Metro-North Railroad,163799,163302.3
2023-08-08,Metro-North Railroad,193867,163196.22222222222
2023-08-09,Metro-North Railroad,192028,163096.46666666667
2023-08-10,Metro-North Railroad,178768,163026.92222222223
2023-08-11,Metro-North Railroad,171116,163706.65555555557
2023-08-12,Metro-North Railroad,109269,163797.55555555556
2023-08-13,Metro-North Railroad,93730,162784.45555555556
2023-08-14,Metro-North Railroad,168873,162355.44444444444
2023-08-15,Metro-North Railroad,187441,162142.23333333334
2023-08-16,Metro-North Railroad,190267,162051.5
2023-08-17,Metro-North Railroad,180631,162046.13333333333
2023-08-18,Metro-North Railroad,174410,162921.52222222224
2023-08-19,Metro-North Railroad,124069,163285.23333333334
2023-08-20,Metro-North Railroad,94332,162266.61111111112
2023-08-21,Metro-North Railroad,170102,161771.95555555556
2023-08-22,Metro-North Railroad,194321,161614.55555555556
2023-08-23,Metro-North Railroad,192053,161505.64444444445
2023-08-24,Metro-North Railroad,176827,161390.52222222224
2023-08-25,Metro-North Railroad,153854,161766.55555555556
2023-08-26,Metro-North Railroad,100194,161746.38888888888
2023-08-27,Metro-North Railroad,85878,161743.3777777778
2023-08-28,Metro-North Railroad,170897,161357.11111111112
2023-08-29,Metro-North Railroad,189077,161102.43333333332
2023-08-30,Metro-North Railroad,180304,160979.03333333333
2023-08-31,Metro-North Railroad,176676,161048.77777777778
2023-09-01,Metro-North Railroad,152974,161607.73333333334
2023-09-02,Metro-North Railroad,107230,161811.85555555555
2023-09-03,Metro-North Railroad,90729,160780.95555555556
2023-09-04,Metro-North Railroad,87538,159383.6888888889
2023-09-05,Metro-North Railroad,218899,159560.88888888888
2023-09-06,Metro-North Railroad,211126,159940.23333333334
2023-09-07,Metro-North Railroad,206910,160176.15555555557
2023-09-08,Metro-North Railroad,183785,160911.36666666667
2023-09-09,Metro-North Railroad,102373,160958.67777777778
2023-09-10,Metro-North Railroad,81850,159808.75555555554
2023-09-11,Metro-North Railroad,191592,159577.95555555556
2023-09-12,Metro-North Railroad,221092,159726.24444444446
2023-09-13,Metro-North Railroad,210001,159768.61111111112
2023-09-14,Metro-North Railroad,206374,160084.8111111111
2023-09-15,Metro-North Railroad,192398,160984.1222222222
2023-09-16,Metro-North Railroad,115065,161200.43333333332
2023-09-17,Metro-North Railroad,96229,160396.4111111111
2023-09-18,Metro-North Railroad,192103,160037.8777777778
2023-09-19,Metro-North Railroad,224426,160074.3777777778
2023-09-20,Metro-North Railroad,219540,160191.83333333334
2023-09-21,Metro-North Railroad,211375,160447.4111111111
2023-09-22,Metro-North Railroad,194197,161391.63333333333
2023-09-23,Metro-North Railroad,86985,161099.93333333332
2023-09-24,Metro-North Railroad,75103,159878.07777777777
2023-09-25,Metro-North Railroad,175651,159504.93333333332
2023-09-26,Metro-North Railroad,214987,159590.42222222223
2023-09-27,Metro-North Railroad,212978,159726.57777777777
2023-09-28,Metro-North Railroad,201304,159984.8
2023-09-29,Metro-North Railroad,128570,160306.72222222222
2023-09-30,Metro-North Railroad,100703,160598.8111111111
2023-10-01,Metro-North Railroad,92724,160202.22222222222
2023-10-02,Metro-North Railroad,183892,161312.02222222224
2023-10-03,Metro-North Railroad,214111,161586.2111111111
2023-10-04,Metro-North Railroad,209399,161837.06666666668
2023-10-05,Metro-North Railroad,207356,162234.38888888888
2023-10-06,Metro-North Railroad,193065,163181.17777777778
2023-10-07,Metro-North Railroad,95026,163306.1
2023-10-08,Metro-North Railroad,105952,162577.82222222222
2023-10-09,Metro-North Railroad,189567,162460.22222222222
2023-10-10,Metro-North Railroad,220445,162696.6222222222
2023-10-11,Metro-North Railroad,214437,162957.56666666668
2023-10-12,Metro-North Railroad,215284,163529.16666666666
2023-10-13,Metro-North Railroad,193658,164490.65555555557
2023-10-14,Metro-North Railroad,96158,164754.56666666668
2023-10-15,Metro-North Railroad,100633,163848.0888888889
2023-10-16,Metro-North Railroad,203627,163841.6888888889
2023-10-17,Metro-North Railroad,222110,164044.5
2023-10-18,Metro-North Railroad,213952,164228.4111111111
2023-10-19,Metro-North Railroad,212946,164629.01111111112
2023-10-20,Metro-North Railroad,192383,165730.8777777778
2023-10-21,Metro-North Railroad,101963,165811.25555555554
2023-10-22,Metro-North Railroad,93659,164843.95555555556
2023-10-23,Metro-North Railroad,199199,164712.24444444446
2023-10-24,Metro-North Railroad,218201,164799.86666666667
2023-10-25,Metro-North Railroad,217420,165129.76666666666
2023-10-26,Metro-North Railroad,215171,165630.24444444446
2023-10-27,Metro-North Railroad,203068,166769.8
2023-10-28,Metro-North Railroad,139276,167296.63333333333
2023-10-29,Metro-North Railroad,80705,166133.93333333332
2023-10-30,Metro-North Railroad,197550,166111.74444444446
2023-10-31,Metro-North Railroad,203951,166144.5
2023-11-01,Metro-North Railroad,208249,166269.0
2023-11-02,Metro-North Railroad,206350,166655.85555555555
2023-11-03,Metro-North Railroad,193580,167532.74444444446
2023-11-04,Metro-North Railroad,123922,167842.8777777778
2023-11-05,Metro-North Railroad,109891,167243.9
2023-11-06,Metro-North Railroad,198934,167300.2
2023-11-07,Metro-North Railroad,215344,167559.26666666666
2023-11-08,Metro-North Railroad,213738,167947.82222222222
2023-11-09,Metro-North Railroad,210130,168381.3111111111
2023-11-10,Metro-North Railroad,200669,169396.86666666667
2023-11-11,Metro-North Railroad,118398,169670.95555555556
2023-11-12,Metro-North Railroad,91623,168812.6222222222
2023-11-13,Metro-North Railroad,194691,168893.17777777778
2023-11-14,Metro-North Railroad,214218,169159.3
2023-11-15,Metro-North Railroad,214486,169535.46666666667
2023-11-16,Metro-North Railroad,207671,169905.03333333333
2023-11-17,Metro-North Railroad,201231,170762.38888888888
2023-11-18,Metro-North Railroad,120273,171050.6222222222
2023-11-19,Metro-North Railroad,100924,170281.97777777776
2023-11-20,Metro-North Railroad,203599,170385.06666666668
2023-11-21,Metro-North Railroad,213162,170619.61111111112
2023-11-22,Metro-North Railroad,220030,171099.64444444445
2023-11-23,Metro-North Railroad,107690,170586.7111111111
2023-11-24,Metro-North Railroad,197178,171664.3111111111
2023-11-25,Metro-North Railroad,117682,172017.6888888889
2023-11-26,Metro-North Railroad,95729,171182.48888888888
2023-11-27,Metro-North Railroad,200017,171304.04444444444
2023-11-28,Metro-North Railroad,216450,171705.66666666666
2023-11-29,Metro-North Railroad,212929,172108.47777777776
2023-11-30,Metro-North Railroad,210592,172748.67777777778
2023-12-01,Metro-North Railroad,164628,173386.43333333332
2023-12-02,Metro-North Railroad,125483,173772.5888888889
2023-12-03,Metro-North Railroad,76999,173655.48888888888
2023-12-04,Metro-North Railroad,201080,173457.5
2023-12-05,Metro-North Railroad,224065,173601.26666666666
2023-12-06,Metro-North Railroad,211076,173647.55555555556
2023-12-07,Metro-North Railroad,204586,173878.67777777778
2023-12-08,Metro-North Railroad,198539,174947.1888888889
2023-12-09,Metro-North Railroad,147745,175679.35555555555
2023-12-10,Metro-North Railroad,82225,174464.16666666666
2023-12-11,Metro-North Railroad,191110,174131.03333333333
2023-12-12,Metro-North Railroad,219393,174235.38888888888
2023-12-13,Metro-North Railroad,215546,174337.3
2023-12-14,Metro-North Railroad,213415,174570.82222222222
2023-12-15,Metro-North Railroad,208572,175609.7888888889
2023-12-16,Metro-North Railroad,149013,176196.27777777778
2023-12-17,Metro-North Railroad,88502,175045.15555555557
2023-12-18,Metro-North Railroad,174850,174494.3111111111
2023-12-19,Metro-North Railroad,213625,174428.5888888889
2023-12-20,Metro-North Railroad,206420,174373.53333333333
2023-12-21,Metro-North Railroad,199411,174431.46666666667
2023-12-22,Metro-North Railroad,206169,175755.73333333334
2023-12-23,Metro-North Railroad,130053,176366.2888888889
2023-12-24,Metro-North Railroad,77874,175279.8777777778
2023-12-25,Metro-North Railroad,65350,173617.24444444446
2023-12-26,Metro-North Railroad,192910,173394.26666666666
2023-12-27,Metro-North Railroad,186541,173230.23333333334
2023-12-28,Metro-North Railroad,193235,173948.73333333334
2023-12-29,Metro-North Railroad,210361,175167.15555555557
2023-12-30,Metro-North Railroad,121647,175488.52222222224
2023-12-31,Metro-North Railroad,89554,174440.32222222222
2024-01-01,Metro-North Railroad,73957,172883.05555555556
2024-01-02,Metro-North Railroad,184978,172611.7111111111
2024-01-03,Metro-North Railroad,194441,172468.2111111111
2024-01-04,Metro-North Railroad,190588,172440.6888888889
2024-01-05,Metro-North Railroad,173362,173311.0888888889
2024-01-06,Metro-North Railroad,82890,173054.84444444443
2024-01-07,Metro-North Railroad,57280,171584.98888888888
2024-01-08,Metro-North Railroad,184150,171181.7111111111
2024-01-09,Metro-North Railroad,188888,170897.83333333334
2024-01-10,Metro-North Railroad,191221,170630.46666666667
2024-01-11,Metro-North Railroad,199799,170698.7
2024-01-12,Metro-North Railroad,182896,171662.45555555556
2024-01-13,Metro-North Railroad,97439,171626.96666666667
2024-01-14,Metro-North Railroad,78197,170233.3
2024-01-15,Metro-North Railroad,80498,168659.83333333334
2024-01-16,Metro-North Railroad,178389,168264.6888888889
2024-01-17,Metro-North Railroad,199986,168120.6888888889
2024-01-18,Metro-North Railroad,197257,168174.84444444443
2024-01-19,Metro-North Railroad,171490,168947.36666666667
2024-01-20,Metro-North Railroad,82817,168826.9
2024-01-21,Metro-North Railroad,66955,167357.52222222224
2024-01-22,Metro-North Railroad,185181,166990.63333333333
2024-01-23,Metro-North Railroad,205300,166855.96666666667
2024-01-24,Metro-North Railroad,201969,166709.27777777778
2024-01-25,Metro-North Railroad,199560,166670.3
2024-01-26,Metro-North Railroad,184511,167172.9111111111
2024-01-27,Metro-North Railroad,102600,167416.1888888889
2024-01-28,Metro-North Railroad,66794,165963.34444444443
2024-01-29,Metro-North Railroad,187702,165782.8
2024-01-30,Metro-North Railroad,207896,165778.8777777778
2024-01-31,Metro-North Railroad,204353,165756.6888888889
2024-02-01,Metro-North Railroad,189621,165712.7
2024-02-02,Metro-North Railroad,174044,166269.61111111112
2024-02-03,Metro-North Railroad,102310,166185.3777777778
2024-02-04,Metro-North Railroad,77083,164831.47777777776
2024-02-05,Metro-North Railroad,190181,164551.88888888888
2024-02-06,Metro-North Railroad,208252,164490.93333333332
2024-02-07,Metro-North Railroad,202871,164410.27777777778
2024-02-08,Metro-North Railroad,198010,164380.73333333334
2024-02-09,Metro-North Railroad,185475,165126.03333333333
2024-02-10,Metro-North Railroad,99942,165218.46666666667
2024-02-11,Metro-North Railroad,73614,163873.16666666666
2024-02-12,Metro-North Railroad,185118,163549.83333333334
2024-02-13,Metro-North Railroad,134355,162659.48888888888
2024-02-14,Metro-North Railroad,201686,162592.98888888888
2024-02-15,Metro-North Railroad,202704,162609.35555555555
2024-02-16,Metro-North Railroad,186547,163345.73333333334
2024-02-17,Metro-North Railroad,92423,163251.27777777778
2024-02-18,Metro-North Railroad,81659,161896.38888888888
2024-02-19,Metro-North Railroad,85973,160483.17777777778
2024-02-20,Metro-North Railroad,207099,160339.5
2024-02-21,Metro-North Railroad,201074,161377.1
2024-02-22,Metro-North Railroad,195315,161356.4
2024-02-23,Metro-North Railroad,182348,162074.9111111111
2024-02-24,Metro-North Railroad,98942,162110.61111111112
2024-02-25,Metro-North Railroad,78248,160757.6222222222
2024-02-26,Metro-North Railroad,187542,160436.42222222223
2024-02-27,Metro-North Railroad,208042,160382.1222222222
2024-02-28,Metro-North Railroad,199671,160260.77777777778
2024-02-29,Metro-North Railroad,204828,160707.44444444444
2024-03-01,Metro-North Railroad,157348,161061.5
2024-03-02,Metro-North Railroad,85586,161156.9111111111
2024-03-03,Metro-North Railroad,85095,159868.1888888889
2024-03-04,Metro-North Railroad,188845,159476.85555555555
2024-03-05,Metro-North Railroad,204515,159403.95555555556
2024-03-06,Metro-North Railroad,198040,159331.22222222222
2024-03-07,Metro-North Railroad,197659,159321.44444444444
2024-03-08,Metro-North Railroad,192899,159823.15555555557
2024-03-09,Metro-North Railroad,97183,159989.35555555555
2024-03-10,Metro-North Railroad,77768,158730.0
2024-03-11,Metro-North Railroad,188108,158382.38888888888
2024-03-12,Metro-North Railroad,213584,158360.5888888889
2024-03-13,Metro-North Railroad,212582,158351.33333333334
2024-03-14,Metro-North Railroad,211962,158389.0
2024-03-15,Metro-North Railroad,199285,158947.57777777777
2024-03-16,Metro-North Railroad,129667,159404.96666666667
2024-03-17,Metro-North Railroad,86964,158428.45555555556
2024-03-18,Metro-North Railroad,190770,158174.51111111112
2024-03-19,Metro-North Railroad,210028,158214.6
2024-03-20,Metro-North Railroad,206030,158288.14444444445
2024-03-21,Metro-North Railroad,200037,158220.01111111112
2024-03-22,Metro-North Railroad,187489,158858.1888888889
2024-03-23,Metro-North Railroad,77331,158852.15555555557
2024-03-24,Metro-North Railroad,80451,159019.94444444444
2024-03-25,Metro-North Railroad,192720,159017.83333333334
2024-03-26,Metro-North Railroad,211566,159295.88888888888
2024-03-27,Metro-North Railroad,207744,159457.1
2024-03-28,Metro-North Railroad,200583,159348.45555555556
2024-03-29,Metro-North Railroad,198343,160200.63333333333
2024-03-30,Metro-North Railroad,111061,160439.6
2024-03-31,Metro-North Railroad,98458,160711.83333333334
2024-04-01,Metro-North Railroad,180107,160657.7111111111
2024-04-02,Metro-North Railroad,206753,160794.51111111112
2024-04-03,Metro-North Railroad,195001,160843.54444444444
2024-04-04,Metro-North Railroad,201745,161158.9111111111
2024-04-05,Metro-North Railroad,202580,162488.8
2024-04-06,Metro-North Railroad,117095,163153.4111111111
2024-04-07,Metro-North Railroad,94103,162152.88888888888
2024-04-08,Metro-North Railroad,194106,162210.86666666667
2024-04-09,Metro-North Railroad,228390,162623.85555555555
2024-04-10,Metro-North Railroad,216591,162810.43333333332
2024-04-11,Metro-North Railroad,205013,163056.17777777778
2024-04-12,Metro-North Railroad,191755,164104.13333333333
2024-04-13,Metro-North Railroad,110542,164463.52222222224
2024-04-14,Metro-North Railroad,93633,164609.46666666667
2024-04-15,Metro-North Railroad,203835,164892.2
2024-04-16,Metro-North Railroad,220030,165114.9111111111
2024-04-17,Metro-North Railroad,214829,165310.15555555557
2024-04-18,Metro-North Railroad,203859,165669.8111111111
2024-04-19,Metro-North Railroad,205809,167036.38888888888
2024-04-20,Metro-North Railroad,123804,167668.04444444444
2024-04-21,Metro-North Railroad,98834,166708.63333333333
2024-04-22,Metro-North Railroad,206229,166718.95555555556
2024-04-23,Metro-North Railroad,221191,166932.53333333333
2024-04-24,Metro-North Railroad,215927,167114.38888888888
2024-04-25,Metro-North Railroad,217219,167477.8111111111
2024-04-26,Metro-North Railroad,198590,168544.36666666667
2024-04-27,Metro-North Railroad,109447,169018.2888888889
2024-04-28,Metro-North Railroad,91619,167950.7
2024-04-29,Metro-North Railroad,201385,167878.35555555555
2024-04-30,Metro-North Railroad,218592,168036.56666666668
2024-05-01,Metro-North Railroad,205030,168207.77777777778
2024-05-02,Metro-North Railroad,210951,168617.85555555555
2024-05-03,Metro-North Railroad,204190,169749.85555555555
2024-05-04,Metro-North Railroad,122719,170256.92222222223
2024-05-05,Metro-North Railroad,87988,169121.44444444444
2024-05-06,Metro-North Railroad,200506,169035.3777777778
2024-05-07,Metro-North Railroad,227303,169306.84444444443
2024-05-08,Metro-North Railroad,221059,169562.94444444444
2024-05-09,Metro-North Railroad,218370,169928.44444444444
2024-05-10,Metro-North Railroad,195091,170985.65555555557
2024-05-11,Metro-North Railroad,117308,171471.14444444445
2024-05-12,Metro-North Railroad,98717,170511.13333333333
2024-05-13,Metro-North Railroad,209794,171349.34444444443
2024-05-14,Metro-North Railroad,226656,171626.7888888889
2024-05-15,Metro-North Railroad,219840,171817.1888888889
2024-05-16,Metro-North Railroad,215601,172140.01111111112
2024-05-17,Metro-North Railroad,215838,173511.2888888889
2024-05-18,Metro-North Railroad,130279,174051.51111111112
2024-05-19,Metro-North Railroad,106408,174278.56666666668
2024-05-20,Metro-North Railroad,216450,174382.46666666667
2024-05-21,Metro-North Railroad,234587,174754.83333333334
2024-05-22,Metro-North Railroad,233098,175174.64444444445
2024-05-23,Metro-North Railroad,215083,175538.36666666667
2024-05-24,Metro-North Railroad,209130,176762.67777777778
2024-05-25,Metro-North Railroad,120036,177226.98888888888
2024-05-26,Metro-North Railroad,101017,176265.6
2024-05-27,Metro-North Railroad,81042,174854.48888888888
2024-05-28,Metro-North Railroad,227311,175161.6
2024-05-29,Metro-North Railroad,227379,175412.16666666666
2024-05-30,Metro-North Railroad,219887,176107.04444444444
2024-05-31,Metro-North Railroad,211027,177500.83333333334
2024-06-01,Metro-North Railroad,110948,177788.0888888889
2024-06-02,Metro-North Railroad,92567,176718.33333333334
2024-06-03,Metro-North Railroad,197640,176641.94444444444
2024-06-04,Metro-North Railroad,233237,177033.02222222224
2024-06-05,Metro-North Railroad,230173,177394.2888888889
2024-06-06,Metro-North Railroad,219447,177689.26666666666
2024-06-07,Metro-North Railroad,214062,178987.92222222223
2024-06-08,Metro-North Railroad,135138,179625.36666666667
2024-06-09,Metro-North Railroad,107497,178729.6888888889
2024-06-10,Metro-North Railroad,211542,178707.0
2024-06-11,Metro-North Railroad,230796,178909.3777777778
2024-06-12,Metro-North Railroad,224305,179046.52222222224
2024-06-13,Metro-North Railroad,221855,179297.3
2024-06-14,Metro-North Railroad,204586,180129.73333333334
2024-06-15,Metro-North Railroad,122409,180523.56666666668
2024-06-16,Metro-North Railroad,109303,179618.3777777778
2024-06-17,Metro-North Railroad,215241,179676.3
2024-06-18,Metro-North Railroad,242116,180077.25555555554
2024-06-19,Metro-North Railroad,206582,180149.97777777776
2024-06-20,Metro-North Railroad,227113,180590.24444444446
2024-06-21,Metro-North Railroad,211543,182081.48888888888
2024-06-22,Metro-North Railroad,119962,182520.5
2024-06-23,Metro-North Railroad,103892,181533.52222222224
2024-06-24,Metro-North Railroad,213904,181559.5
2024-06-25,Metro-North Railroad,232410,181833.56666666668
2024-06-26,Metro-North Railroad,226518,182121.73333333334
2024-06-27,Metro-North Railroad,227648,182447.34444444443
2024-06-28,Metro-North Railroad,211914,183567.93333333332
2024-06-29,Metro-North Railroad,119738,183804.3777777778
2024-06-30,Metro-North Railroad,108244,183005.9
2024-07-01,Metro-North Railroad,185943,182774.67777777778
2024-07-02,Metro-North Railroad,207844,182917.3777777778
2024-07-03,Metro-North Railroad,205176,182955.5
2024-07-04,Metro-North Railroad,101274,181829.8777777778
2024-07-05,Metro-North Railroad,183222,182564.6222222222
2024-07-06,Metro-North Railroad,110386,182745.54444444444
2024-07-07,Metro-North Railroad,105041,181755.93333333332
2024-07-08,Metro-North Railroad,199454,181434.42222222223
2024-07-09,Metro-North Railroad,219843,181470.55555555556
2024-07-10,Metro-North Railroad,210993,181537.0
2024-07-11,Metro-North Railroad,209174,181730.54444444444
2024-07-12,Metro-North Railroad,191828,182633.72222222222
2024-07-13,Metro-North Railroad,107166,182784.0888888889
2024-07-14,Metro-North Railroad,97038,181597.45555555556
2024-07-15,Metro-North Railroad,202008,181397.2111111111
2024-07-16,Metro-North Railroad,220620,181461.55555555556
2024-07-17,Metro-North Railroad,214137,181575.75555555554
2024-07-18,Metro-North Railroad,211370,181637.54444444444
2024-07-19,Metro-North Railroad,206922,182561.07777777777
2024-07-20,Metro-North Railroad,125050,182852.36666666667
2024-07-21,Metro-North Railroad,111438,181799.13333333333
2024-07-22,Metro-North Railroad,215087,181731.3111111111
2024-07-23,Metro-North Railroad,229841,181885.9111111111
2024-07-24,Metro-North Railroad,224862,181970.83333333334
2024-07-25,Metro-North Railroad,214281,182145.17777777778
2024-07-26,Metro-North Railroad,201321,183166.0
2024-07-27,Metro-North Railroad,125101,183538.02222222224
2024-07-28,Metro-North Railroad,99516,182406.14444444445
2024-07-29,Metro-North Railroad,200999,182210.66666666666
2024-07-30,Metro-North Railroad,220120,182378.33333333334
2024-07-31,Metro-North Railroad,213562,182407.34444444443
2024-08-01,Metro-North Railroad,194439,182299.0
2024-08-02,Metro-North Railroad,181008,182946.65555555557
2024-08-03,Metro-North Railroad,109769,183188.66666666666
2024-08-04,Metro-North Railroad,92383,181987.3
2024-08-05,Metro-North Railroad,192078,181595.9111111111
2024-08-06,Metro-North Railroad,207212,181442.05555555556
2024-08-07,Metro-North Railroad,202867,181269.8
2024-08-08,Metro-North Railroad,196259,181282.77777777778
2024-08-09,Metro-North Railroad,170622,181875.15555555557
2024-08-10,Metro-North Railroad,119101,182101.64444444445
2024-08-11,Metro-North Railroad,103975,180925.8777777778
2024-08-12,Metro-North Railroad,191415,180534.3111111111
2024-08-13,Metro-North Railroad,205674,180376.9111111111
2024-08-14,Metro-North Railroad,202330,180229.45555555556
2024-08-15,Metro-North Railroad,196106,180010.2111111111
2024-08-16,Metro-North Railroad,185953,180628.8111111111
2024-08-17,Metro-North Railroad,112928,180701.25555555554
2024-08-18,Metro-North Railroad,82177,179209.33333333334
2024-08-19,Metro-North Railroad,183503,178641.73333333334
2024-08-20,Metro-North Railroad,211051,178396.76666666666
2024-08-21,Metro-North Railroad,204853,178283.1
2024-08-22,Metro-North Railroad,199777,178179.17777777778
2024-08-23,Metro-North Railroad,196218,179025.64444444445
2024-08-24,Metro-North Railroad,119252,179228.25555555554
2024-08-25,Metro-North Railroad,101267,179452.97777777776
2024-08-26,Metro-North Railroad,186630,179000.96666666667
2024-08-27,Metro-North Railroad,201834,178717.13333333333
2024-08-28,Metro-North Railroad,195873,178450.3111111111
2024-08-29,Metro-North Railroad,192714,178246.83333333334
2024-08-30,Metro-North Railroad,195334,179184.45555555556
2024-08-31,Metro-North Railroad,119313,179481.63333333333
2024-09-01,Metro-North Railroad,95622,178348.1
2024-09-02,Metro-North Railroad,95598,176818.77777777778
2024-09-03,Metro-North Railroad,220831,176714.97777777776
