name,date,total,1 unit,2 units,3 and 4 units,5 units or more,multi_total,rt,multi_rt,population,rt_pc,multi_rt_pc,region
"Tucson, AZ",2023-04-01,355.0,285.0,6.0,0.0,64.0,70.0,4952.0,1986.0,1080149.0,4.584552686712667,1.838635225325395,
"Tucson, AZ",2023-05-01,450.0,382.0,4.0,0.0,64.0,68.0,4965.0,1982.0,1080149.0,4.5965880633134875,1.8349320325251424,
"Tucson, AZ",2023-06-01,360.0,293.0,6.0,0.0,61.0,67.0,4617.0,1638.0,1080149.0,4.274410289691515,1.5164574517034224,
"Tucson, AZ",2023-07-01,372.0,312.0,4.0,0.0,56.0,60.0,4677.0,1595.0,1080149.0,4.329958181695303,1.4766481291007074,
"Tucson, AZ",2023-08-01,507.0,372.0,12.0,0.0,123.0,135.0,4855.0,1628.0,1080149.0,4.494750261306542,1.507199469702791,
"Tucson, AZ",2023-09-01,445.0,357.0,6.0,0.0,82.0,88.0,4999.0,1625.0,1080149.0,4.628065202115634,1.5044220751026014,
"Tucson, AZ",2023-10-01,425.0,333.0,4.0,0.0,88.0,92.0,5075.0,1644.0,1080149.0,4.6984258653204325,1.522012240903801,
"Tucson, AZ",2023-11-01,434.0,351.0,4.0,0.0,79.0,83.0,5243.0,1636.0,1080149.0,4.85395996293104,1.5146058553032962,
"Tucson, AZ",2023-12-01,512.0,286.0,4.0,0.0,222.0,226.0,5280.0,1567.0,1080149.0,4.888214496333377,1.4507257794989394,
"Tucson, AZ",2024-01-01,419.0,352.0,4.0,0.0,63.0,67.0,5473.0,1572.0,1080149.0,5.066893548945562,1.455354770499255,
"Tucson, AZ",2024-02-01,470.0,407.0,4.0,0.0,59.0,63.0,5501.0,1439.0,1080149.0,5.09281589854733,1.3322236098908578,
"Tucson, AZ",2024-03-01,484.0,424.0,12.0,0.0,48.0,60.0,5233.0,1079.0,1080149.0,4.844701980930409,0.9989362578681275,
"Tucson, AZ",2024-04-01,470.0,392.0,14.0,0.0,64.0,78.0,5348.0,1087.0,1080149.0,4.9511687739376695,1.0063426434686327,
"Tucson, AZ",2024-05-01,465.0,375.0,8.0,0.0,82.0,90.0,5363.0,1109.0,1080149.0,4.965055746938617,1.0267102038700218,
"Tucson, AZ",2024-06-01,459.0,403.0,4.0,0.0,52.0,56.0,5462.0,1098.0,1080149.0,5.056709768744867,1.016526423669327,
"Tucson, AZ",2024-07-01,655.0,361.0,12.0,0.0,282.0,294.0,5745.0,1332.0,1080149.0,5.318710659362736,1.2331632024841017,
"Tucson, AZ",2024-08-01,461.0,299.0,8.0,0.0,154.0,162.0,5699.0,1359.0,1080149.0,5.276123942159832,1.2581597538858065,
"Tucson, AZ",2024-09-01,356.0,307.0,4.0,0.0,45.0,49.0,5610.0,1320.0,1080149.0,5.193727902354213,1.2220536240833442,
"Tucson, AZ",2024-10-01,403.0,341.0,6.0,0.0,56.0,62.0,5588.0,1290.0,1080149.0,5.173360341952823,1.1942796780814497,
"Tucson, AZ",2024-11-01,300.0,241.0,4.0,0.0,55.0,59.0,5454.0,1266.0,1080149.0,5.0493033831443626,1.1720605212799344,
"Tucson, AZ",2024-12-01,307.0,256.0,2.0,0.0,49.0,51.0,5249.0,1091.0,1080149.0,4.859514752131419,1.0100458362688851,
"Tucson, AZ",2025-01-01,353.0,292.0,2.0,0.0,59.0,61.0,5183.0,1085.0,1080149.0,4.798412070927252,1.0044910470685064,
"Tucson, AZ",2025-02-01,421.0,389.0,2.0,0.0,30.0,32.0,5134.0,1054.0,1080149.0,4.7530479591241575,0.9757913028665489,
"Tucson, AZ",2025-03-01,442.0,380.0,2.0,0.0,60.0,62.0,5092.0,1056.0,1080149.0,4.714164434721506,0.9776428992666751,
"Tucson, AZ",2025-04-01,411.0,340.0,8.0,0.0,63.0,71.0,5033.0,1049.0,1080149.0,4.659542340917781,0.9711623118662333,
"Tucson, AZ",2025-05-01,406.0,352.0,2.0,0.0,52.0,54.0,4974.0,1013.0,1080149.0,4.604920247114056,0.9378335766639603,
"Tucson, AZ",2025-06-01,373.0,322.0,2.0,0.0,49.0,51.0,4888.0,1008.0,1080149.0,4.525301601908625,0.9332045856636445,
"Tucson, AZ",2025-07-01,306.0,256.0,2.0,0.0,48.0,50.0,4539.0,764.0,1080149.0,4.20219803008659,0.7073098248482386,
"Tucson, AZ",2025-08-01,257.0,201.0,2.0,0.0,54.0,56.0,4335.0,658.0,1080149.0,4.013335197273709,0.6091752156415458,
"Tulsa, OK",2019-11-01,366.0,218.0,0.0,0.0,148.0,148.0,366.0,148.0,1059803.0,0.3453472013194905,0.1396485950690836,
"Tulsa, OK",2019-12-01,257.0,233.0,10.0,0.0,14.0,24.0,623.0,172.0,1059803.0,0.5878450995137776,0.16229431318839443,
"Tulsa, OK",2020-01-01,271.0,257.0,2.0,0.0,12.0,14.0,894.0,186.0,1059803.0,0.8435529999443293,0.17550431542465914,
"Tulsa, OK",2020-02-01,331.0,313.0,6.0,0.0,12.0,18.0,1225.0,204.0,1059803.0,1.155875195673158,0.19248860401414225,
"Tulsa, OK",2020-03-01,650.0,320.0,2.0,0.0,328.0,330.0,1875.0,534.0,1059803.0,1.7691967280711605,0.5038672281546664,
"Tulsa, OK",2020-04-01,327.0,319.0,0.0,0.0,8.0,8.0,2202.0,542.0,1059803.0,2.0777446374467705,0.5114158008611034,
"Tulsa, OK",2020-05-01,260.0,253.0,2.0,0.0,5.0,7.0,2462.0,549.0,1059803.0,2.323073250405972,0.5180208019792357,
"Tulsa, OK",2020-06-01,334.0,325.0,0.0,0.0,9.0,9.0,2796.0,558.0,1059803.0,2.6382261608997144,0.5265129462739773,
"Tulsa, OK",2020-07-01,510.0,411.0,8.0,0.0,91.0,99.0,3306.0,657.0,1059803.0,3.1194476709350702,0.6199265335161346,
"Tulsa, OK",2020-08-01,444.0,433.0,4.0,0.0,7.0,11.0,3750.0,668.0,1059803.0,3.538393456142321,0.6303058209874854,
"Tulsa, OK",2020-09-01,352.0,345.0,0.0,0.0,7.0,7.0,4102.0,675.0,1059803.0,3.8705306552255467,0.6369108221056177,
"Tulsa, OK",2020-10-01,359.0,348.0,6.0,0.0,5.0,11.0,4461.0,686.0,1059803.0,4.209272855426905,0.6472901095769685,
"Tulsa, OK",2020-11-01,434.0,336.0,0.0,0.0,98.0,98.0,4529.0,636.0,1059803.0,4.27343572343162,0.6001115301617376,
"Tulsa, OK",2020-12-01,433.0,364.0,4.0,0.0,65.0,69.0,4705.0,681.0,1059803.0,4.439504322973232,0.6425722516354454,
"Tulsa, OK",2021-01-01,393.0,383.0,2.0,0.0,8.0,10.0,4827.0,677.0,1059803.0,4.554620056746395,0.638797965282227,
"Tulsa, OK",2021-02-01,368.0,278.0,6.0,0.0,84.0,90.0,4864.0,749.0,1059803.0,4.589532205513667,0.7067351196401596,
"Tulsa, OK",2021-03-01,473.0,398.0,0.0,0.0,75.0,75.0,4687.0,494.0,1059803.0,4.422520034383749,0.46612436462248175,
"Tulsa, OK",2021-04-01,481.0,433.0,6.0,32.0,10.0,48.0,4841.0,534.0,1059803.0,4.56783005898266,0.5038672281546664,
"Tulsa, OK",2021-05-01,366.0,333.0,0.0,0.0,33.0,33.0,4947.0,560.0,1059803.0,4.66784864734295,0.5284000894505865,
"Tulsa, OK",2021-06-01,425.0,382.0,2.0,0.0,41.0,43.0,5038.0,594.0,1059803.0,4.7537136618786695,0.5604815234529436,
"Tulsa, OK",2021-07-01,347.0,335.0,4.0,0.0,8.0,12.0,4875.0,507.0,1059803.0,4.599911492985017,0.47839079527044176,
"Tulsa, OK",2021-08-01,359.0,344.0,2.0,0.0,13.0,15.0,4790.0,511.0,1059803.0,4.519707907979124,0.48216508162366023,
"Tulsa, OK",2021-09-01,557.0,412.0,64.0,0.0,81.0,145.0,4995.0,649.0,1059803.0,4.713140083581572,0.6123779608096976,
"Tulsa, OK",2021-10-01,387.0,377.0,2.0,0.0,8.0,10.0,5023.0,648.0,1059803.0,4.739560088054101,0.611434389221393,
"Tulsa, OK",2021-11-01,303.0,294.0,0.0,0.0,9.0,9.0,4892.0,559.0,1059803.0,4.615952209986196,0.527456517862282,
"Tulsa, OK",2021-12-01,427.0,351.0,0.0,0.0,76.0,76.0,4886.0,566.0,1059803.0,4.610290780456367,0.5340615189804142,
"Tulsa, OK",2022-01-01,555.0,431.0,6.0,3.0,115.0,124.0,5048.0,680.0,1059803.0,4.763149377761716,0.6416286800471409,
"Tulsa, OK",2022-02-01,337.0,322.0,4.0,3.0,8.0,15.0,5017.0,605.0,1059803.0,4.733898658524272,0.5708608109242944,
"Tulsa, OK",2022-03-01,420.0,339.0,2.0,0.0,79.0,81.0,4964.0,611.0,1059803.0,4.683889364344128,0.5765222404541221,
"Tulsa, OK",2022-04-01,347.0,330.0,0.0,0.0,17.0,17.0,4830.0,580.0,1059803.0,4.557450771511309,0.547271521216679,
"Tulsa, OK",2022-05-01,624.0,343.0,8.0,0.0,273.0,281.0,5088.0,828.0,1059803.0,4.800892241293901,0.7812772751162245,
"Tulsa, OK",2022-06-01,646.0,289.0,0.0,0.0,357.0,357.0,5309.0,1142.0,1059803.0,5.009421562309222,1.077558753843875,
"Tulsa, OK",2022-07-01,279.0,252.0,14.0,0.0,13.0,27.0,5241.0,1157.0,1059803.0,4.945258694304507,1.0917123276684442,
"Tulsa, OK",2022-08-01,448.0,251.0,0.0,0.0,197.0,197.0,5330.0,1339.0,1059803.0,5.029236565663619,1.2634423567398847,
"Tulsa, OK",2022-09-01,320.0,248.0,8.0,11.0,53.0,72.0,5093.0,1266.0,1059803.0,4.805610099235424,1.1945616307936475,
"Tulsa, OK",2022-10-01,363.0,256.0,2.0,4.0,101.0,107.0,5069.0,1363.0,1059803.0,4.7829643811161136,1.2860880748591956,
"Tulsa, OK",2022-11-01,229.0,219.0,0.0,0.0,10.0,10.0,4995.0,1364.0,1059803.0,4.713140083581572,1.2870316464475002,
"Tulsa, OK",2022-12-01,229.0,214.0,4.0,0.0,11.0,15.0,4797.0,1303.0,1059803.0,4.526312909097257,1.2294737795609185,
"Tulsa, OK",2023-01-01,218.0,214.0,4.0,0.0,0.0,4.0,4460.0,1183.0,1059803.0,4.208329283838601,1.1162451889643643,
"Tulsa, OK",2023-02-01,288.0,258.0,14.0,4.0,12.0,30.0,4411.0,1198.0,1059803.0,4.162094276011674,1.1303987627889336,
"Tulsa, OK",2023-03-01,339.0,315.0,2.0,12.0,10.0,24.0,4330.0,1141.0,1059803.0,4.0856649773589995,1.07661518225557,
"Tulsa, OK",2023-04-01,346.0,332.0,2.0,4.0,8.0,14.0,4329.0,1138.0,1059803.0,4.084721405770695,1.0737844674906563,
"Tulsa, OK",2023-05-01,1009.0,297.0,22.0,20.0,670.0,712.0,4714.0,1569.0,1059803.0,4.4479964672679735,1.480463822049947,
"Tulsa, OK",2023-06-01,285.0,277.0,0.0,0.0,8.0,8.0,4353.0,1220.0,1059803.0,4.107367123890006,1.151157337731635,
"Tulsa, OK",2023-07-01,682.0,298.0,10.0,0.0,374.0,384.0,4756.0,1577.0,1059803.0,4.487626473976768,1.488012394756384,
"Tulsa, OK",2023-08-01,443.0,379.0,12.0,0.0,52.0,64.0,4751.0,1444.0,1059803.0,4.482908616035244,1.3625173735118696,
"Tulsa, OK",2023-09-01,575.0,322.0,0.0,0.0,253.0,253.0,5006.0,1625.0,1059803.0,4.723519371052921,1.5333038309950056,
"Tulsa, OK",2023-10-01,341.0,321.0,10.0,0.0,10.0,20.0,4984.0,1538.0,1059803.0,4.702760796110221,1.4512131028125037,
"Tulsa, OK",2023-11-01,361.0,289.0,6.0,0.0,66.0,72.0,5116.0,1600.0,1059803.0,4.82731224576643,1.5097145412873902,
"Tulsa, OK",2023-12-01,305.0,274.0,10.0,7.0,14.0,31.0,5192.0,1616.0,1059803.0,4.899023686477581,1.5248116867002641,
"Tulsa, OK",2024-01-01,302.0,283.0,12.0,0.0,7.0,19.0,5276.0,1631.0,1059803.0,4.97828369989517,1.5389652605248334,
"Tulsa, OK",2024-02-01,357.0,343.0,8.0,0.0,6.0,14.0,5345.0,1615.0,1059803.0,5.043390139488188,1.5238681151119595,
"Tulsa, OK",2024-03-01,580.0,338.0,2.0,0.0,240.0,242.0,5586.0,1833.0,1059803.0,5.270790892269601,1.7295667213623664,
"Tulsa, OK",2024-04-01,317.0,296.0,14.0,0.0,7.0,21.0,5557.0,1840.0,1059803.0,5.243427316208767,1.7361717224804987,
"Tulsa, OK",2024-05-01,424.0,313.0,6.0,0.0,105.0,111.0,4972.0,1239.0,1059803.0,4.691437937050566,1.1690851979094228,
"Tulsa, OK",2024-06-01,315.0,299.0,2.0,0.0,14.0,16.0,5002.0,1247.0,1059803.0,4.719745084699704,1.1766337706158598,
"Tulsa, OK",2024-07-01,372.0,308.0,8.0,6.0,50.0,64.0,4692.0,927.0,1059803.0,4.427237892325271,0.8746908623583817,
"Tulsa, OK",2024-08-01,380.0,349.0,10.0,0.0,21.0,31.0,4629.0,894.0,1059803.0,4.367792882262081,0.8435529999443293,
"Tulsa, OK",2024-09-01,305.0,294.0,6.0,0.0,5.0,11.0,4359.0,652.0,1059803.0,4.113028553419833,0.6152086755746116,
"Tulsa, OK",2024-10-01,508.0,367.0,8.0,0.0,133.0,141.0,4526.0,773.0,1059803.0,4.2706050086667044,0.7293808377594704,
"Tulsa, OK",2024-11-01,268.0,254.0,4.0,4.0,6.0,14.0,4433.0,715.0,1059803.0,4.182852850954376,0.6746536856378025,
"Tulsa, OK",2024-12-01,258.0,233.0,18.0,0.0,7.0,25.0,4386.0,709.0,1059803.0,4.138504986304059,0.6689922561079747,
"Tulsa, OK",2025-01-01,323.0,310.0,8.0,0.0,5.0,13.0,4407.0,703.0,1059803.0,4.158319989658455,0.663330826578147,
"Tulsa, OK",2025-02-01,341.0,323.0,12.0,0.0,6.0,18.0,4391.0,707.0,1059803.0,4.143222844245582,0.6671051129313655,
"Tulsa, OK",2025-03-01,359.0,340.0,14.0,0.0,5.0,19.0,4170.0,484.0,1059803.0,3.9346935232302607,0.45668864873943554,
"Tulsa, OK",2025-04-01,649.0,345.0,12.0,0.0,292.0,304.0,4502.0,767.0,1059803.0,4.247959290547394,0.7237194082296426,
"Tulsa, OK",2025-05-01,375.0,354.0,2.0,0.0,19.0,21.0,4453.0,677.0,1059803.0,4.201724282720468,0.638797965282227,
"Tulsa, OK",2025-06-01,520.0,310.0,8.0,0.0,202.0,210.0,4658.0,871.0,1059803.0,4.395156458322915,0.821850853413323,
"Tulsa, OK",2025-07-01,395.0,313.0,18.0,0.0,64.0,82.0,4681.0,889.0,1059803.0,4.416858604853921,0.8388351420028062,
"Tulsa, OK",2025-08-01,552.0,301.0,26.0,4.0,221.0,251.0,4853.0,1109.0,1059803.0,4.579152918042316,1.0464208914298223,
"Tuscaloosa, AL",2019-11-01,69.0,31.0,0.0,3.0,35.0,38.0,69.0,38.0,281963.0,0.24471295879246568,0.13476945556686515,
"Tuscaloosa, AL",2019-12-01,76.0,37.0,2.0,4.0,33.0,39.0,145.0,77.0,281963.0,0.5142518699261961,0.273085475753911,
"Tuscaloosa, AL",2020-01-01,90.0,45.0,2.0,4.0,39.0,45.0,235.0,122.0,281963.0,0.8334426857424555,0.4326808836620407,
"Tuscaloosa, AL",2020-02-01,75.0,40.0,2.0,4.0,29.0,35.0,310.0,157.0,281963.0,1.0994350322560054,0.5568106453683639,
"Tuscaloosa, AL",2020-03-01,69.0,59.0,0.0,0.0,10.0,10.0,379.0,167.0,281963.0,1.3441479910484708,0.5922762915701706,
"Tuscaloosa, AL",2020-04-01,92.0,29.0,0.0,13.0,50.0,63.0,471.0,230.0,281963.0,1.6704319361050919,0.8157098626415522,
"Tuscaloosa, AL",2020-05-01,109.0,36.0,2.0,15.0,56.0,73.0,580.0,303.0,281963.0,2.0570074797047844,1.0746090799147408,
"Tuscaloosa, AL",2020-06-01,108.0,41.0,0.0,16.0,51.0,67.0,688.0,370.0,281963.0,2.4400364586842955,1.312228909466845,
"Tuscaloosa, AL",2020-07-01,125.0,59.0,0.0,17.0,49.0,66.0,813.0,436.0,281963.0,2.883357036206878,1.5463021743987686,
"Tuscaloosa, AL",2020-08-01,120.0,50.0,0.0,18.0,52.0,70.0,933.0,506.0,281963.0,3.3089447906285576,1.7945616978114152,
"Tuscaloosa, AL",2020-09-01,121.0,52.0,0.0,16.0,53.0,69.0,1054.0,575.0,281963.0,3.7380791096704176,2.039274656603881,
"Tuscaloosa, AL",2020-10-01,109.0,40.0,2.0,23.0,44.0,69.0,1163.0,644.0,281963.0,4.12465465327011,2.283987615396346,
"Tuscaloosa, AL",2020-11-01,105.0,45.0,2.0,12.0,46.0,60.0,1199.0,666.0,281963.0,4.252330979596613,2.362012037040321,
"Tuscaloosa, AL",2020-12-01,108.0,45.0,0.0,15.0,48.0,63.0,1231.0,690.0,281963.0,4.365821047442395,2.4471295879246564,
"Tuscaloosa, AL",2021-01-01,120.0,46.0,2.0,14.0,58.0,74.0,1261.0,719.0,281963.0,4.4722179860478155,2.5499799619098957,
"Tuscaloosa, AL",2021-02-01,74.0,32.0,0.0,0.0,42.0,42.0,1260.0,726.0,281963.0,4.468671421427634,2.5748059142511606,
"Tuscaloosa, AL",2021-03-01,165.0,76.0,2.0,25.0,62.0,89.0,1356.0,805.0,281963.0,4.809141624964978,2.854984519245433,
"Tuscaloosa, AL",2021-04-01,64.0,61.0,0.0,3.0,0.0,3.0,1328.0,745.0,281963.0,4.7098378155999185,2.642190642034593,
"Tuscaloosa, AL",2021-05-01,102.0,52.0,0.0,16.0,34.0,50.0,1321.0,722.0,281963.0,4.685011863258655,2.560619655770438,
"Tuscaloosa, AL",2021-06-01,123.0,61.0,0.0,16.0,46.0,62.0,1336.0,717.0,281963.0,4.738210332561365,2.542886832669535,
"Tuscaloosa, AL",2021-07-01,104.0,51.0,0.0,15.0,38.0,53.0,1315.0,704.0,281963.0,4.663732475537571,2.496781492607186,
"Tuscaloosa, AL",2021-08-01,124.0,51.0,0.0,10.0,63.0,73.0,1319.0,707.0,281963.0,4.677918734018293,2.5074211864677283,
"Tuscaloosa, AL",2021-09-01,102.0,45.0,2.0,11.0,44.0,57.0,1300.0,695.0,281963.0,4.61053400623486,2.46486241102556,
"Tuscaloosa, AL",2021-10-01,98.0,45.0,2.0,11.0,40.0,53.0,1289.0,679.0,281963.0,4.571521795412873,2.4081173771026694,
"Tuscaloosa, AL",2021-11-01,104.0,48.0,2.0,9.0,45.0,56.0,1288.0,675.0,281963.0,4.567975230792692,2.3939311186219467,
"Tuscaloosa, AL",2021-12-01,112.0,44.0,0.0,18.0,50.0,68.0,1292.0,680.0,281963.0,4.582161489273416,2.41166394172285,
"Tuscaloosa, AL",2022-01-01,63.0,63.0,0.0,0.0,0.0,0.0,1235.0,606.0,281963.0,4.380007305923118,2.1492181598294815,
"Tuscaloosa, AL",2022-02-01,85.0,83.0,2.0,0.0,0.0,2.0,1246.0,566.0,281963.0,4.419019516745105,2.0073555750222547,
"Tuscaloosa, AL",2022-03-01,166.0,94.0,0.0,16.0,56.0,72.0,1247.0,549.0,281963.0,4.422566081365285,1.9470639764791835,
"Tuscaloosa, AL",2022-04-01,148.0,75.0,0.0,12.0,61.0,73.0,1331.0,619.0,281963.0,4.720477509460461,2.19532349989183,
"Tuscaloosa, AL",2022-05-01,141.0,71.0,0.0,10.0,60.0,70.0,1370.0,639.0,281963.0,4.858793529647507,2.266254792295443,
"Tuscaloosa, AL",2022-06-01,147.0,68.0,0.0,12.0,67.0,79.0,1394.0,656.0,281963.0,4.943911080531843,2.3265463908385144,
"Tuscaloosa, AL",2022-07-01,123.0,43.0,0.0,11.0,69.0,80.0,1413.0,683.0,281963.0,5.011295808315276,2.422303635583392,
"Tuscaloosa, AL",2022-08-01,142.0,65.0,0.0,11.0,66.0,77.0,1431.0,687.0,281963.0,5.075133971478528,2.4364898940641146,
"Tuscaloosa, AL",2022-09-01,114.0,39.0,0.0,10.0,65.0,75.0,1443.0,705.0,281963.0,5.117692746920696,2.5003280572273665,
"Tuscaloosa, AL",2022-10-01,119.0,42.0,0.0,11.0,66.0,77.0,1464.0,729.0,281963.0,5.192170603944489,2.5854456081117023,
"Tuscaloosa, AL",2022-11-01,96.0,35.0,0.0,11.0,50.0,61.0,1456.0,734.0,281963.0,5.163798086983044,2.603178431212606,
"Tuscaloosa, AL",2022-12-01,117.0,46.0,2.0,9.0,60.0,71.0,1461.0,737.0,281963.0,5.181530910083947,2.613818125073148,
"Tuscaloosa, AL",2023-01-01,119.0,41.0,2.0,12.0,64.0,78.0,1517.0,815.0,281963.0,5.380138528814064,2.8904501654472394,
"Tuscaloosa, AL",2023-02-01,127.0,52.0,0.0,10.0,65.0,75.0,1559.0,888.0,281963.0,5.529094242861651,3.1493493827204277,
"Tuscaloosa, AL",2023-03-01,117.0,52.0,0.0,14.0,51.0,65.0,1510.0,881.0,281963.0,5.355312576472799,3.124523430379163,
"Tuscaloosa, AL",2023-04-01,70.0,48.0,0.0,6.0,16.0,22.0,1432.0,830.0,281963.0,5.078680536098708,2.9436486347499495,
"Tuscaloosa, AL",2023-05-01,89.0,62.0,2.0,6.0,19.0,27.0,1380.0,787.0,281963.0,4.894259175849313,2.791146356082181,
"Tuscaloosa, AL",2023-06-01,76.0,52.0,2.0,6.0,16.0,24.0,1309.0,732.0,281963.0,4.642453087816486,2.5960853019722445,
"Tuscaloosa, AL",2023-07-01,63.0,43.0,0.0,4.0,16.0,20.0,1249.0,672.0,281963.0,4.429659210605647,2.383291424761405,
"Tuscaloosa, AL",2023-08-01,74.0,48.0,0.0,7.0,19.0,26.0,1181.0,621.0,281963.0,4.188492816433362,2.202416629132191,
"Tuscaloosa, AL",2023-09-01,63.0,44.0,0.0,4.0,15.0,19.0,1130.0,565.0,281963.0,4.0076180208041485,2.0038090104020743,
"Tuscaloosa, AL",2023-10-01,68.0,44.0,0.0,6.0,18.0,24.0,1079.0,512.0,281963.0,3.8267432251749343,1.815841085532499,
"Tuscaloosa, AL",2023-11-01,45.0,30.0,0.0,3.0,12.0,15.0,1028.0,466.0,281963.0,3.6458684295457204,1.6526991130041886,
"Tuscaloosa, AL",2023-12-01,55.0,35.0,0.0,4.0,16.0,20.0,966.0,415.0,281963.0,3.425981423094519,1.4718243173749748,
"Tuscaloosa, AL",2024-01-01,65.0,46.0,0.0,4.0,15.0,19.0,912.0,356.0,281963.0,3.234466933604764,1.2625770047843157,
"Tuscaloosa, AL",2024-02-01,65.0,49.0,0.0,4.0,12.0,16.0,850.0,297.0,281963.0,3.0145799271535627,1.0533296921936566,
"Tuscaloosa, AL",2024-03-01,64.0,46.0,2.0,4.0,12.0,18.0,797.0,250.0,281963.0,2.8266120022839876,0.8866411550451655,
"Tuscaloosa, AL",2024-04-01,60.0,50.0,2.0,3.0,5.0,10.0,787.0,238.0,281963.0,2.791146356082181,0.8440823796029976,
"Tuscaloosa, AL",2024-05-01,70.0,60.0,2.0,3.0,5.0,10.0,768.0,221.0,281963.0,2.7237616282987482,0.7837907810599263,
"Tuscaloosa, AL",2024-06-01,64.0,52.0,4.0,3.0,5.0,12.0,756.0,209.0,281963.0,2.6812028528565808,0.7412320056177584,
"Tuscaloosa, AL",2024-07-01,71.0,61.0,2.0,3.0,5.0,10.0,764.0,199.0,281963.0,2.7095753698180256,0.7057663594159518,
"Tuscaloosa, AL",2024-08-01,59.0,49.0,2.0,3.0,5.0,10.0,749.0,183.0,281963.0,2.656376900515316,0.6490213254930611,
"Tuscaloosa, AL",2024-09-01,50.0,40.0,2.0,3.0,5.0,10.0,736.0,174.0,281963.0,2.6102715604529676,0.6171022439114352,
"Tuscaloosa, AL",2024-10-01,50.0,40.0,2.0,3.0,5.0,10.0,718.0,160.0,281963.0,2.5464333972897153,0.5674503392289059,
"Tuscaloosa, AL",2024-11-01,42.0,35.0,2.0,0.0,5.0,7.0,715.0,152.0,281963.0,2.535793703429173,0.5390778222674606,
"Tuscaloosa, AL",2024-12-01,45.0,33.0,4.0,3.0,5.0,12.0,705.0,144.0,281963.0,2.5003280572273665,0.5107053053060153,
"Tuscaloosa, AL",2025-01-01,48.0,41.0,2.0,0.0,5.0,7.0,688.0,132.0,281963.0,2.4400364586842955,0.46814652986384736,
"Tuscaloosa, AL",2025-02-01,45.0,43.0,2.0,0.0,0.0,2.0,668.0,118.0,281963.0,2.3691051662806824,0.41849462518131814,
"Tuscaloosa, AL",2025-03-01,57.0,48.0,0.0,3.0,6.0,9.0,661.0,109.0,281963.0,2.3442792139394175,0.38657554359969215,
"Tuscaloosa, AL",2025-04-01,66.0,51.0,2.0,3.0,10.0,15.0,667.0,114.0,281963.0,2.3655586016605015,0.4043083667005955,
"Tuscaloosa, AL",2025-05-01,49.0,39.0,2.0,3.0,5.0,10.0,646.0,114.0,281963.0,2.291080744636708,0.4043083667005955,
"Tuscaloosa, AL",2025-06-01,57.0,47.0,2.0,3.0,5.0,10.0,639.0,112.0,281963.0,2.266254792295443,0.3972152374602341,
"Tuscaloosa, AL",2025-07-01,46.0,34.0,2.0,3.0,7.0,12.0,614.0,114.0,281963.0,2.1775906767909263,0.4043083667005955,
"Tuscaloosa, AL",2025-08-01,45.0,34.0,2.0,4.0,5.0,11.0,600.0,115.0,281963.0,2.1279387721083975,0.4078549313207761,
"Twin Falls, ID",2019-11-01,86.0,72.0,10.0,4.0,0.0,14.0,86.0,14.0,122565.0,0.7016685024272835,0.11422510504630197,
"Twin Falls, ID",2019-12-01,62.0,34.0,2.0,20.0,6.0,28.0,148.0,42.0,122565.0,1.2075225390609066,0.34267531513890587,
"Twin Falls, ID",2020-01-01,48.0,42.0,0.0,0.0,6.0,6.0,196.0,48.0,122565.0,1.5991514706482275,0.391628931587321,
"Twin Falls, ID",2020-02-01,77.0,51.0,2.0,0.0,24.0,26.0,273.0,74.0,122565.0,2.2273895484028885,0.6037612695304533,
"Twin Falls, ID",2020-03-01,36.0,34.0,2.0,0.0,0.0,2.0,309.0,76.0,122565.0,2.521111247093379,0.620079141679925,
"Twin Falls, ID",2020-04-01,64.0,64.0,0.0,0.0,0.0,0.0,373.0,76.0,122565.0,3.0432831558764737,0.620079141679925,
"Twin Falls, ID",2020-05-01,73.0,51.0,6.0,0.0,16.0,22.0,446.0,98.0,122565.0,3.6388854893321914,0.7995757353241137,
"Twin Falls, ID",2020-06-01,84.0,82.0,2.0,0.0,0.0,2.0,530.0,100.0,122565.0,4.324236119610003,0.8158936074735855,
"Twin Falls, ID",2020-07-01,97.0,97.0,0.0,0.0,0.0,0.0,627.0,100.0,122565.0,5.115652918859381,0.8158936074735855,
"Twin Falls, ID",2020-08-01,96.0,47.0,8.0,24.0,17.0,49.0,723.0,149.0,122565.0,5.898910782034023,1.2156814751356424,
"Twin Falls, ID",2020-09-01,86.0,49.0,12.0,4.0,21.0,37.0,809.0,186.0,122565.0,6.600579284461307,1.517562109900869,
"Twin Falls, ID",2020-10-01,56.0,56.0,0.0,0.0,0.0,0.0,865.0,186.0,122565.0,7.057479704646514,1.517562109900869,
"Twin Falls, ID",2020-11-01,77.0,71.0,6.0,0.0,0.0,6.0,856.0,178.0,122565.0,6.984049279973891,1.452290621302982,
"Twin Falls, ID",2020-12-01,86.0,76.0,10.0,0.0,0.0,10.0,880.0,160.0,122565.0,7.179863745767552,1.3054297719577368,
"Twin Falls, ID",2021-01-01,69.0,69.0,0.0,0.0,0.0,0.0,901.0,154.0,122565.0,7.351201403337005,1.2564761555093216,
"Twin Falls, ID",2021-02-01,99.0,71.0,10.0,0.0,18.0,28.0,923.0,156.0,122565.0,7.5306979969811945,1.2727940276587932,
"Twin Falls, ID",2021-03-01,76.0,64.0,4.0,8.0,0.0,12.0,963.0,166.0,122565.0,7.857055439970628,1.3543833884061518,
